1188	2	90cdbe6b654ad5eb449929e8ec92753a	shot	"A1:two people[14:223,225]"
1191	1	0bf3d80cc3b6ca047f2f8cfcded5ec41	rushed	"A1:At least one other person , a female ,[7:86,95]"
1192	1	6bb89c33e3e678d0811abeeee334524b	injuring	"A1:one of the family dogs[7:183,188]"
1192	1	6f815c417d85fe93a7679a9d7d61c98e	injuring	"A1:one of the family dogs[10:174,179]"
1193	5	5d634486e969d6f97c8ef5c8ef89f735	known	"A1:the five others who were shot[19:282,288]"
1193	2	de2b5771d5a0fa57e5fd11df5047b79c	left	"A1:the scene with two unknown women[7:113,119]"
1193	1	5d634486e969d6f97c8ef5c8ef89f735	injured	"A1:One person[19:261,263]"
1193	1	de2b5771d5a0fa57e5fd11df5047b79c	injured	"A1:One person[17:271,273]"
1193	5	de2b5771d5a0fa57e5fd11df5047b79c	known	"A1:the five others who were shot[17:292,298]"
1193	2	5d634486e969d6f97c8ef5c8ef89f735	left	"A1:the scene with two unknown women[9:103,109]"
1193	6	b2fbdfa8518b1343d47aaf2e2f57cb87	hurt	"A1:six others[10:94,96]"
1194	1	7da477423aa4dfed4c109bfb3797eb8a	injured	"A1:No one inside the community center[17:266,272]"
1194	2	7da477423aa4dfed4c109bfb3797eb8a	shot	"A1:two teens[5:50,52]"
1196	16	bb04045425bf331914ac1349c2681778	DIES	"A1:SIXTEEN YEAR OLD CHILD[7:159,163]"
1196	16	d04683209256dab4593d21036b7cdbec	DIES	"A1:SIXTEEN YEAR OLD CHILD[7:159,163]"
1205	1	fcb072306f1a526db3e98c1b7f3c47e0	injuring	"A1:one of the family dogs[6:126,131]"
1206	6	5e48f845164c3a50bc36a55d5603eb15	injured	"A1:six others[2:51,53]"
1206	6	5e48f845164c3a50bc36a55d5603eb15	shot	"A1:Six men[11:247,249]"
1208	2	166b72633618e65d0276537f30e7002e	shot	"A1:Two men[1:1,3]"
1208	2	166b72633618e65d0276537f30e7002e	identified	"A1:Two men shot to death outside Washington Park gas station[1:1,11]"
1208	4	166b72633618e65d0276537f30e7002e	shot	"A1:Four men[4:28,30]"
1211	3	0cce0db802c5650b7773d8e9de82eb23	shot	"A1:three people[9:142,144]"
1213	4	f904dd20c4506f9cb16bccfbdf1d5ed4	injured	"A1:four people[8:95,97]"
1218	3	5ada1455a510d417129d27316270e0d2	injured	"A1:three people[3:37,39]"
1220	3	81d30874de71b24b34f18e7bafb4cf4d	remained	"A1:Three of the wounded[65:1153,1157]"
1224	1	627b6937e9eff26ee47ec12928a469db	injured	"A1:No one else[21:376,379]"
1227	14	0d11f09a14daca4ffb5c9034b2f6d920	shot	"A1:a fourteen - year[2:40,44]"
1228	6	30de51460d4eb85eadec9aa913b4efac	injured	"A1:six others[4:37,39]"
1228	5	30de51460d4eb85eadec9aa913b4efac	injured	"A1:The other five victims[10:149,153]"
1228	6	30de51460d4eb85eadec9aa913b4efac	left	"A1:six others[4:37,39]"
1232	2	0b8f4b843aaa08a1ab3c0fd1cc09cb74	injured	"A1:two people[4:24,26]"
1232	2	0b8f4b843aaa08a1ab3c0fd1cc09cb74	injured	"A1:two people[1:6,8]"
1233	2	98bb17f07f7f5d1a030a76548f95913d	shot	"A1:Two people[3:12,14]"
1233	2	05286f31d5a79f190743cab9a2bf0a0a	injured	"A1:× Two teens[2:8,11]"
1233	2	05286f31d5a79f190743cab9a2bf0a0a	injured	"A1:Two teens[1:1,3]"
1240	2	4c36aa050f843d16e92405c3a5837323	injured	"A1:Two other girls[6:81,84]"
1240	2	9660020c997f00cad18b7ea248cdcb69	injured	"A1:Two other girls[5:88,91]"
1240	2	4c36aa050f843d16e92405c3a5837323	injured	"A1:Two other girls[14:235,238]"
1242	2	25212f48bbbfa38904c185743548f5a8	shot	"A1:Two officers[24:540,542]"
1242	2	3c400dfc8785c1ecce6bcc9f938c1bf2	shot	"A1:the two police officers[29:572,576]"
1242	2	25212f48bbbfa38904c185743548f5a8	shot	"A1:two police officers[16:368,371]"
1245	2	8e8f57cd972c5460652839a527afa478	wounded	"A1:two other people[2:43,46]"
1245	2	8e8f57cd972c5460652839a527afa478	gathered	"A1:two Pasadena men[2:15,18]"
1245	2	8e8f57cd972c5460652839a527afa478	shot	"A1:two Pasadena men[2:15,18]"
1255	1	b6d1f84a437441adab7d6cc706406711	shot	"A1:one man[4:45,47]"
1259	1	6bda3c5cac34e74aba19bb61c8d33444	taken	"A1:one person[3:48,50]"
1265	3	59698f3b2665ac86dd313e8429621d3b	sent	"A1:three other people[3:37,40]"
1265	3	59698f3b2665ac86dd313e8429621d3b	shot	"A1:three females[17:288,290]"
1267	3	4f7fc8d1692d6bb2f5e450a23e90a034	wounded	"A1:three more people[2:15,18]"
1269	2	670c2ee9038ff32befc0b3636428b257	shot	"A1:Two people[18:284,286]"
1269	6	670c2ee9038ff32befc0b3636428b257	occurred	"A1:Six of Paterson ’s 10 shooting incidents in 2017[20:327,336]"
1270	2	f2d626f977b49665c2a9b285028183a7	sent	"A1:MOUNTAINBURG , Ark.-- - Two juvenile boys[2:7,14]"
1272	6	f2298ff53bfd1332ee67598371994c03	wounded	"A1:Six other people[13:218,221]"
1272	1	ad1fd8e27e52b2e0c8e12194138a21df	expected	"A1:one of the airport shooting victims[24:486,492]"
1272	5	f2298ff53bfd1332ee67598371994c03	Killed	"A1:Five[9:149,150]"
1272	1	f2298ff53bfd1332ee67598371994c03	expected	"A1:one of the airport shooting victims[25:496,502]"
1272	5	f2298ff53bfd1332ee67598371994c03	received	"A1:five trauma patients[92:1620,1623]"
1272	6	ad1fd8e27e52b2e0c8e12194138a21df	wounded	"A1:Six other people[13:218,221]"
1272	5	ad1fd8e27e52b2e0c8e12194138a21df	Killed	"A1:Five[9:149,150]"
1272	5	ad1fd8e27e52b2e0c8e12194138a21df	received	"A1:five trauma patients[92:1630,1633]"
1274	4	22c5b5c30a5094d45d36702c5d7297a6	ranging	"A1:four male shooting victims[6:80,84]"
1276	1	db4e24b655d753662b9bfa33065bd64e	involved	"A1:one of the passengers in the vehicle[13:187,194]"
1279	4	88cbee813c90bd0c6363be83a1a37bd8	standing	"A1:four young men[5:105,108]"
1279	4	9943f88a5c73f4604c6f797a5dd2204d	standing	"A1:four young men[5:110,113]"
1286	3	86d19bcf8e706fa288b9120b3d763592	shot	"A1:four adults and three teenagers[3:34,39]"
1286	4	86d19bcf8e706fa288b9120b3d763592	believe	"A1:four or five men were inside the vehicle at the time of the shooting[47:701,715]"
1300	1	2a7e143e9d9b557a49f041372b845e5e	shot	"A1:one of them[5:90,93]"
1301	2	60f1d05b3326c34973c83e97179f754c	transported	"A1:Two women and a 12-year - old child[8:101,109]"
1301	3	60f1d05b3326c34973c83e97179f754c	shot	"A1:Three people[3:26,28]"
1301	2	60f1d05b3326c34973c83e97179f754c	shooting	"A1:two women[64:1086,1088]"
1302	2	a7a744c9cd0513e8084fdf4cb92431f4	interrupted	"A1:the birth of two twin boys ,[2:40,47]"
1309	3	76c4fc579d6721a549eec315406690c2	shot	"A1:Three teens[3:12,14]"
1310	2	a9f7648d50d263e958ae2ed52a34b54f	injured	"A1:Two people[2:12,14]"
1311	2	ffa4bba39a6492d6497dd2658acc4f0a	shooting	"A1:two injured[67:1173,1175]"
1311	2	ffa4bba39a6492d6497dd2658acc4f0a	injured	"A1:two juveniles[68:1189,1191]"
1315	2	dca005ec9d3749f10f37f9eef5cabb3e	hurt	"A1:Two adults inside the home[9:122,127]"
1320	6	24db181b64dadbf4badbb6c2dbe77617	injured	"A1:six[3:55,56]"
1321	2	342587d3ca9285925fef0e3613525f61	found	"A1:two shooting victims : the 17-year - old male and a 19-year - old male[5:61,76]"
1322	4	a10122d3f568c15cad86f5c6d7b73704	injured	"A1:four other men[11:273,276]"
1325	4	1ffb80192a90317198247fffe39cf2d5	injured	"A1:four people[3:62,64]"
1332	1	1bf5bc14a1863a15b6e366f127c471f5	injured	"A1:No one else[15:242,245]"
1336	3	ecc4ca628ab7865d775488f7379b700a	spoke	"A1:with three juveniles who were in the home at the time of the shooting[10:255,269]"
1340	1	836f8f3205f7bc76de6350ecb99757e1	sent	"A1:one[4:22,23]"
1340	1	836f8f3205f7bc76de6350ecb99757e1	sends	"A1:one[1:4,5]"
1340	1	836f8f3205f7bc76de6350ecb99757e1	sends	"A1:one[2:10,11]"
1342	4	b8e3b860d5ffc761f4251b12291f6081	shot	"A1:four people[15:167,169]"
1342	1	7f87d0e2ade27e3a71bddf900133f98f	injured	"A1:One person inside the apartment[11:182,187]"
1345	4	83a3ed7023aa45ffca8a1134db22296c	located	"A1:four shooting victims[8:155,158]"
1367	4	7f48f9e41b51bb769fb4a4a1d0d69854	wounded	"A1:four others[8:152,154]"
1367	4	7f48f9e41b51bb769fb4a4a1d0d69854	shot	"A1:Four men[3:19,21]"
1368	2	bb7cea3b80601381b94ac39c33046925	shooting	"A1:two vehicles[7:66,68]"
1368	1	bb7cea3b80601381b94ac39c33046925	shooting	"A1:at each other or one vehicle shooting at another[7:73,82]"
1373	2	754e0edf4a6c3a216da800689caf2942	shot	"A1:two others[2:34,36]"
1374	1	efef488326cd0a644668b25a4bd298e2	injured	"A1:no one at that address[10:230,235]"
1374	2	efef488326cd0a644668b25a4bd298e2	give	"A1:update on two shooting cases[1:4,9]"
1378	3	b92a8128f5d8b5eba19ab36517afe6cd	shot	"A1:MIAMI - DADE COUNTY , Fla. - Three teenagers[2:9,18]"
1378	2	1d77801fd4af79eb8f7833bbd50798fe	identify	"A1:two people who were in the store moments before the shooting[6:118,129]"
1378	1	b92a8128f5d8b5eba19ab36517afe6cd	detained	"A1:One person[22:338,340]"
1380	1	3f1fd3081aaf39e56abd4625015510d6	shot	"A1:One of his friends , an unidentified 18-year - old man ,[10:159,171]"
1382	3	b4ea518685947348bdf32efee3440492	shot	"A1:three shots[7:81,83]"
1388	2	ce66110627191d3721449972fbc7248f	shot	"A1:two men[1:6,8]"
1390	1	a967ec888ec5f5a295c47536cdb330d5	shot	"A1:one person[8:73,75]"
1392	1	07494133b6fc9cc255b79dbff1eb3623	wounded	"A1:One man[11:193,195]"
1395	2	d946a60729e647458a12be6bf1e938c2	shot	"A1:two people[3:46,48]"
1395	1	d946a60729e647458a12be6bf1e938c2	shot	"A1:One[7:139,140]"
1399	2	70584fe45ebe9afe8388aba0fca92702	wounded	"A1:Two people[3:16,18]"
1406	2	b8cc7c7c5f88a9f1b6e2e9738d1d5b49	injured	"A1:Two victims[8:120,122]"
1408	4	136769f2cecef1b573af9516cb981eaf	identified	"A1:The four victims of a Yazoo City nightclub shooting[2:14,23]"
1408	2	136769f2cecef1b573af9516cb981eaf	shot	"A1:the two victims[8:140,143]"
1410	2	1c9a09150ef17870b5cc3978cbb854bf	shot	"A1:13 News two people[3:25,29]"
1412	6	956504745fbf4abd89825c65c5389ddc	shot	"A1:six people[2:29,31]"
1412	2	956504745fbf4abd89825c65c5389ddc	wounded	"A1:Two teens[2:14,16]"
1414	1	248ba5ad7dfa7deab5f002cf37c8eb4a	shot	"A1:One teenager[5:72,74]"
1414	1	248ba5ad7dfa7deab5f002cf37c8eb4a	injured	"A1:Two teenagers , one 16 and the other 17 ,[3:21,31]"
1417	1	bd49ba27cf6c097735ff2ccb56c64abb	located	"A1:one male victim and one female victim[3:51,58]"
1425	1	576c7f93ac9cc1ca97fb28701c85dd19	shot	"A1:one of three people[3:50,54]"
1430	2	669252840f334c3676a45b84eb02e11c	shot	"A1:Two other teens who were with Cleveland[6:113,120]"
1432	6	e251ec1516a38df61746026cdae3240b	wounding	"A1:six others[9:190,192]"
1437	2	009af06bc757be96bfe4cf6914eb58a6	shot	"A1:two men[38:756,758]"
1437	2	009af06bc757be96bfe4cf6914eb58a6	wounded	"A1:two men[38:756,758]"
1437	3	721a658799c44579b97a10c131f6a5df	taken	"A1:Three[6:87,88]"
1437	2	009af06bc757be96bfe4cf6914eb58a6	wounded	"A1:Two men[28:542,544]"
1437	4	721a658799c44579b97a10c131f6a5df	shot	"A1:four people[5:81,83]"
1437	1	721a658799c44579b97a10c131f6a5df	injured	"A1:one person[3:28,30]"
1437	9	009af06bc757be96bfe4cf6914eb58a6	wounded	"A1:nine other people[14:253,256]"
1441	4	1aa25723e8cca1765aed0649239a32d5	shot	"A1:Four people[1:3,5]"
1441	4	1aa25723e8cca1765aed0649239a32d5	shot	"A1:Four people[2:21,23]"
1442	2	61deb208c884750e4545338d850f9239	shot	"A1:two innocent bystanders[40:777,780]"
1442	2	61deb208c884750e4545338d850f9239	described	"A1:two shooting incidents[3:49,52]"
1442	5	d98d19b56d089359182648fdf3868f83	injured	"A1:five others[3:25,27]"
1443	4	c1a4345b86a0352f49140eb6a9c3723d	injured	"A1:Four people[1:1,3]"
1443	1	c1a4345b86a0352f49140eb6a9c3723d	considered	"A1:One victim ’s injuries[5:57,61]"
1443	4	c1a4345b86a0352f49140eb6a9c3723d	injured	"A1:Four people[3:13,15]"
1445	2	0abdfdc4795a7102a508dd89f3c7e98e	wounded	"A1:two males[4:44,46]"
1445	2	0abdfdc4795a7102a508dd89f3c7e98e	shot	"A1:Two people[3:21,23]"
1451	1	17a32fb2479e9a589555ae9e76cdf501	hurt	"A1:No one inside the Wendy ’s[10:150,156]"
1458	3	b27aa5bd3110fade99e7311d50b511df	wounded	"A1:three other people[3:33,36]"
1458	2	b27aa5bd3110fade99e7311d50b511df	rushed	"A1:The man and two women[4:55,60]"
1458	1	b27aa5bd3110fade99e7311d50b511df	shot	"A1:One man[3:26,28]"
1459	3	1ce5cf0e360fda06b45bcb2f49c09ea1	taken	"A1:Three[9:103,104]"
1469	2	3e590f5730a09e723d7b0b380ecfab45	shot	"A1:his two kids[22:282,285]"
1469	4	3e590f5730a09e723d7b0b380ecfab45	shot	"A1:four individuals[58:677,679]"
1470	3	0cd85ebd008f68e54b1b04366fabfe43	shot	"A1:Three[2:12,13]"
1471	2	422c082f390e1a17b15a810fcddf082f	injured	"A1:two others[1:4,6]"
1477	2	dbccb8f28dde3653bfbd858ef42d358f	shot	"A1:two people[3:35,37]"
1477	2	dbccb8f28dde3653bfbd858ef42d358f	shot	"A1:Two people[2:10,12]"
1479	11	f6013eaba6b4c70df41c5ed53f52b197	struck	"A1:Eleven people[9:133,135]"
1482	1	559c10b051106dc39ce3f6487c9a2b59	shot	"A1:One person[7:93,95]"
1482	2	559c10b051106dc39ce3f6487c9a2b59	shooting	"A1:two people[2:21,23]"
1487	2	1bbcfa801118986160ebc784a2dbf002	wounded	"A1:two juveniles and eight adults[6:126,131]"
1487	2	8c3f588b8cb2091aca3abe8331f098c7	expected	"A1:Two[5:66,67]"
1487	7	8c3f588b8cb2091aca3abe8331f098c7	treated	"A1:seven others[6:87,89]"
1487	2	8c3f588b8cb2091aca3abe8331f098c7	transported	"A1:Two[5:66,67]"
1489	1	e08ffa2dcd244ff86e2f8bd81ebb776c	involved	"A1:more than one person[9:141,145]"
1489	6	e08ffa2dcd244ff86e2f8bd81ebb776c	shot	"A1:six people[61:891,893]"
1489	1	e08ffa2dcd244ff86e2f8bd81ebb776c	treated	"A1:One patient[40:581,583]"
1493	2	fc09c8879af21c560a1a07542da03928	shot	"A1:two adult males[8:68,71]"
1493	5	fc09c8879af21c560a1a07542da03928	shot	"A1:WASHINGTON ( WUSA9 ) - Five people[2:7,14]"
1493	1	fc09c8879af21c560a1a07542da03928	shot	"A1:one adult male and one adult female[5:41,48]"
1495	1	31bcf49b0eab9d60c3660887d7d8c448	began	"A1:Someone in one of the speeding vehicles[6:123,130]"
1497	2	8b3b34bf4feb61c23f7392eafbb517a4	wounded	"A1:two women[5:78,80]"
1497	4	c3ae54561642c62433537ddb9f3e7fb8	injured	"A1:four others[4:48,50]"
1497	4	8b3b34bf4feb61c23f7392eafbb517a4	hospitalized	"A1:the four wounded[6:85,88]"
1497	2	8b3b34bf4feb61c23f7392eafbb517a4	followed	"A1:an argument between two groups of people[8:112,119]"
1504	1	a917a401648fc52edae4cfd87bb1ec95	involved	"A1:one of their retired deputies[24:340,345]"
1505	5	9d9eeb109e8f9b9d6d7a57e7f75f67f8	injured	"A1:five[100:1984,1985]"
1505	7	9d9eeb109e8f9b9d6d7a57e7f75f67f8	treated	"A1:Seven more people[88:1762,1765]"
1505	1	9d9eeb109e8f9b9d6d7a57e7f75f67f8	injured	"A1:12 of 15 CLOSE Skip in Skip x Embed x Share CAMEO NIGHTCLUB SHOOTING Update from the scene of a shooting at Cameo nightclub in Linwood | 19:39 One person[25:640,670]"
1505	1	9d9eeb109e8f9b9d6d7a57e7f75f67f8	shooting	"A1:| 18:11 One person[22:562,566]"
1505	7	9d9eeb109e8f9b9d6d7a57e7f75f67f8	injured	"A1:seven[101:1997,1998]"
