1210	state	http://dbpedia.org/resource/Georgia_(U.S._state)
1452	city	http://dbpedia.org/resource/Miami
1452	state	http://dbpedia.org/resource/Florida
1694	city	http://dbpedia.org/resource/Princeton,_Kentucky
1694	state	http://dbpedia.org/resource/Colorado
1219	city	http://dbpedia.org/resource/Memphis,_Tennessee
1219	state	http://dbpedia.org/resource/Tennessee
1218	city	http://dbpedia.org/resource/Atlanta
1218	state	http://dbpedia.org/resource/Georgia_(U.S._state)
1231	city	http://dbpedia.org/resource/Houston
1231	state	http://dbpedia.org/resource/Texas
1473	city	http://dbpedia.org/resource/Tulsa,_Oklahoma
1473	city	http://dbpedia.org/resource/Citronelle,_Alabama
1473	state	http://dbpedia.org/resource/Oklahoma
1473	state	http://dbpedia.org/resource/Alabama
1230	city	http://dbpedia.org/resource/St._Louis
1230	state	http://dbpedia.org/resource/Missouri
1472	city	http://dbpedia.org/resource/Manhattan
1472	state	http://dbpedia.org/resource/Illinois
1472	state	http://dbpedia.org/resource/New_York_City
1471	city	http://dbpedia.org/resource/Melbourne
1471	state	http://dbpedia.org/resource/Pennsylvania
1470	city	http://dbpedia.org/resource/Tyler,_Texas
1470	state	http://dbpedia.org/resource/New_Jersey
1228	city	http://dbpedia.org/resource/Toledo,_Ohio
1228	state	http://dbpedia.org/resource/Ohio
1227	city	http://dbpedia.org/resource/Allentown,_Pennsylvania
1227	state	http://dbpedia.org/resource/Pennsylvania
1469	city	http://dbpedia.org/resource/Louisville,_Kentucky
1469	state	http://dbpedia.org/resource/Ohio
1226	city	http://dbpedia.org/resource/Orlando,_Florida
1226	state	http://dbpedia.org/resource/Florida
1468	city	http://dbpedia.org/resource/Jennings,_Missouri
1468	state	http://dbpedia.org/resource/Missouri
1225	city	http://dbpedia.org/resource/Greenville,_North_Carolina
1225	state	http://dbpedia.org/resource/North_Carolina
1467	city	http://dbpedia.org/resource/Maumee,_Ohio
1467	state	http://dbpedia.org/resource/Ohio
1224	city	http://dbpedia.org/resource/Melbourne
1224	state	http://dbpedia.org/resource/Tennessee
1223	city	http://dbpedia.org/resource/Memphis,_Tennessee
1223	city	http://dbpedia.org/resource/Houston
1223	state	http://dbpedia.org/resource/Texas
1223	state	http://dbpedia.org/resource/Tennessee
1465	city	http://dbpedia.org/resource/Quinlan,_Texas
1465	state	http://dbpedia.org/resource/Indiana
1222	city	http://dbpedia.org/resource/Memphis,_Tennessee
1222	state	http://dbpedia.org/resource/Tennessee
1464	city	http://dbpedia.org/resource/Fayetteville,_North_Carolina
1464	state	http://dbpedia.org/resource/North_Carolina
1221	city	http://dbpedia.org/resource/Fort_Lauderdale,_Florida
1221	state	http://dbpedia.org/resource/Florida
1463	city	http://dbpedia.org/resource/Tampa,_Florida
1463	state	http://dbpedia.org/resource/Florida
1229	city	http://dbpedia.org/resource/Nellie,_Ohio
1229	city	http://dbpedia.org/resource/Youngstown,_Ohio
1229	state	http://dbpedia.org/resource/Ohio
1242	city	http://dbpedia.org/resource/Moreno_Valley,_California
1242	state	http://dbpedia.org/resource/California
1241	city	http://dbpedia.org/resource/Brooklyn
1241	state	http://dbpedia.org/resource/New_York_City
1483	city	http://dbpedia.org/resource/Huntington,_West_Virginia
1483	state	http://dbpedia.org/resource/West_Virginia
1240	city	http://dbpedia.org/resource/Miami
1240	state	http://dbpedia.org/resource/Florida
1482	city	http://dbpedia.org/resource/Fort_Lauderdale,_Florida
1482	state	http://dbpedia.org/resource/Florida
1481	city	http://dbpedia.org/resource/Los_Angeles
1481	state	http://dbpedia.org/resource/California
1480	city	http://dbpedia.org/resource/Las_Vegas
1480	state	http://dbpedia.org/resource/Nevada
1239	city	http://dbpedia.org/resource/Detroit
1239	state	http://dbpedia.org/resource/New_York_City
1238	city	http://dbpedia.org/resource/Memphis,_Tennessee
1238	state	http://dbpedia.org/resource/Tennessee
1237	city	http://dbpedia.org/resource/London
1237	state	http://dbpedia.org/resource/New_York_City
1479	city	http://dbpedia.org/resource/Wenham,_Massachusetts
1479	state	http://dbpedia.org/resource/North_Carolina
1236	city	http://dbpedia.org/resource/Dayton,_Ohio
1236	state	http://dbpedia.org/resource/Ohio
1478	city	http://dbpedia.org/resource/Harrell,_Arkansas
1478	state	http://dbpedia.org/resource/Arkansas
1235	city	http://dbpedia.org/resource/Indianapolis
1235	city	http://dbpedia.org/resource/Menlo_Park,_California
1235	state	http://dbpedia.org/resource/Indiana
1477	city	http://dbpedia.org/resource/Reno,_Nevada
1477	state	http://dbpedia.org/resource/Nevada
1234	city	http://dbpedia.org/resource/New_Orleans
1234	state	http://dbpedia.org/resource/Washington_(state)
1476	state	http://dbpedia.org/resource/California
1233	city	http://dbpedia.org/resource/Evansville,_Indiana
1233	state	http://dbpedia.org/resource/Indiana
1475	city	http://dbpedia.org/resource/Smithfield,_Utah
1475	state	http://dbpedia.org/resource/Utah
1232	city	http://dbpedia.org/resource/Jackson,_Tennessee
1232	state	http://dbpedia.org/resource/Tennessee
1474	city	http://dbpedia.org/resource/Memphis,_Tennessee
1474	state	http://dbpedia.org/resource/Tennessee
1253	city	http://dbpedia.org/resource/Jacksonville,_Florida
1253	state	http://dbpedia.org/resource/Florida
1253	state	http://dbpedia.org/resource/Tennessee
1252	city	http://dbpedia.org/resource/University_Heights,_Ohio
1252	state	http://dbpedia.org/resource/Ohio
1494	city	http://dbpedia.org/resource/Orangeburg,_South_Carolina
1494	state	http://dbpedia.org/resource/South_Carolina
1251	city	http://dbpedia.org/resource/Louisville,_Kentucky
1251	state	http://dbpedia.org/resource/Kentucky
1251	state	http://dbpedia.org/resource/Oklahoma
1493	state	http://dbpedia.org/resource/Ohio
1250	city	http://dbpedia.org/resource/North_Las_Vegas,_Nevada
1250	state	http://dbpedia.org/resource/Nevada
1492	city	http://dbpedia.org/resource/Kirby,_Texas
1492	state	http://dbpedia.org/resource/Tennessee
1491	city	http://dbpedia.org/resource/Salinas,_California
1491	state	http://dbpedia.org/resource/California
1490	city	http://dbpedia.org/resource/Detroit
1490	state	http://dbpedia.org/resource/New_York_City
1249	city	http://dbpedia.org/resource/Sioux_Falls,_South_Dakota
1249	state	http://dbpedia.org/resource/South_Dakota
31321	city	http://dbpedia.org/resource/Bend,_Oregon
31321	state	http://dbpedia.org/resource/Oregon
1248	city	http://dbpedia.org/resource/Detroit
1248	state	http://dbpedia.org/resource/New_York_City
1247	city	http://dbpedia.org/resource/Los_Angeles
1247	state	http://dbpedia.org/resource/California
1489	city	http://dbpedia.org/resource/Hong_Kong
1246	city	http://dbpedia.org/resource/Kevin,_Montana
1246	state	http://dbpedia.org/resource/Florida
1488	city	http://dbpedia.org/resource/Washington,_D.C.
1488	state	http://dbpedia.org/resource/New_Mexico
1245	city	http://dbpedia.org/resource/McKees_Rocks,_Pennsylvania
1245	state	http://dbpedia.org/resource/Pennsylvania
1487	city	http://dbpedia.org/resource/Seattle
1487	state	http://dbpedia.org/resource/Washington_(state)
1244	city	http://dbpedia.org/resource/Houston
1244	state	http://dbpedia.org/resource/Texas
1486	city	http://dbpedia.org/resource/Brooklyn
1486	state	http://dbpedia.org/resource/New_York_City
31320	city	http://dbpedia.org/resource/New_Haven,_Connecticut
31320	state	http://dbpedia.org/resource/United_Kingdom
1243	city	http://dbpedia.org/resource/Overton,_Nebraska
1243	state	http://dbpedia.org/resource/Nebraska
1485	city	http://dbpedia.org/resource/Nashville,_Tennessee
1264	city	http://dbpedia.org/resource/Sumter,_South_Carolina
1264	state	http://dbpedia.org/resource/South_Carolina
1263	state	http://dbpedia.org/resource/California
1262	city	http://dbpedia.org/resource/Lake_Charles,_Louisiana
1262	state	http://dbpedia.org/resource/Louisiana
1261	city	http://dbpedia.org/resource/El_Paso,_Texas
1261	state	http://dbpedia.org/resource/Texas
1260	city	http://dbpedia.org/resource/Albuquerque,_New_Mexico
1260	state	http://dbpedia.org/resource/New_Mexico
31311	city	http://dbpedia.org/resource/Shreveport,_Louisiana
31311	state	http://dbpedia.org/resource/Louisiana
31310	city	http://dbpedia.org/resource/Camden,_New_Jersey
31310	state	http://dbpedia.org/resource/New_Jersey
1259	city	http://dbpedia.org/resource/North_Las_Vegas,_Nevada
1259	state	http://dbpedia.org/resource/Nevada
31313	city	http://dbpedia.org/resource/Los_Angeles
31313	state	http://dbpedia.org/resource/California
1258	city	http://dbpedia.org/resource/St._Louis
1258	state	http://dbpedia.org/resource/Kansas
31312	state	http://dbpedia.org/resource/Florida
1257	city	http://dbpedia.org/resource/Beaufort,_South_Carolina
1257	state	http://dbpedia.org/resource/Massachusetts
1257	state	http://dbpedia.org/resource/Pennsylvania
1499	city	http://dbpedia.org/resource/Houston
1499	state	http://dbpedia.org/resource/Texas
1256	state	http://dbpedia.org/resource/Pennsylvania
1498	city	http://dbpedia.org/resource/Anthony,_Texas
1498	state	http://dbpedia.org/resource/Texas
1255	city	http://dbpedia.org/resource/Anthony,_Texas
1255	state	http://dbpedia.org/resource/California
1255	state	http://dbpedia.org/resource/Texas
1497	city	http://dbpedia.org/resource/Washington,_D.C.
1497	city	http://dbpedia.org/resource/Louisville,_Kentucky
1497	state	http://dbpedia.org/resource/Washington,_D.C.
1497	state	http://dbpedia.org/resource/Kentucky
1254	city	http://dbpedia.org/resource/Lolo,_Montana
1254	state	http://dbpedia.org/resource/Montana
1496	city	http://dbpedia.org/resource/Houston
1496	state	http://dbpedia.org/resource/Texas
31319	city	http://dbpedia.org/resource/Oldsmar,_Florida
31319	state	http://dbpedia.org/resource/Florida
31318	city	http://dbpedia.org/resource/Olathe,_Kansas
31318	state	http://dbpedia.org/resource/Kansas
31315	city	http://dbpedia.org/resource/Chicago
31315	state	http://dbpedia.org/resource/Illinois
31317	city	http://dbpedia.org/resource/Spokane,_Washington
31317	state	http://dbpedia.org/resource/Washington_(state)
31316	city	http://dbpedia.org/resource/Hong_Kong
31316	state	http://dbpedia.org/resource/Indiana
1274	city	http://dbpedia.org/resource/Fort_Lauderdale,_Florida
1274	state	http://dbpedia.org/resource/Florida
1273	city	http://dbpedia.org/resource/Weslaco,_Texas
1273	state	http://dbpedia.org/resource/Texas
1272	city	http://dbpedia.org/resource/Mountainburg,_Arkansas
1272	city	http://dbpedia.org/resource/Chicago
1272	state	http://dbpedia.org/resource/Illinois
1272	state	http://dbpedia.org/resource/Arkansas
1271	state	http://dbpedia.org/resource/New_Jersey
1270	city	http://dbpedia.org/resource/Oldsmar,_Florida
1270	state	http://dbpedia.org/resource/Florida
31300	city	http://dbpedia.org/resource/Miami
31300	state	http://dbpedia.org/resource/Florida
31302	city	http://dbpedia.org/resource/Menlo_Park,_California
31302	state	http://dbpedia.org/resource/Oklahoma
1269	state	http://dbpedia.org/resource/Illinois
31301	city	http://dbpedia.org/resource/Houston
31301	state	http://dbpedia.org/resource/Texas
1268	city	http://dbpedia.org/resource/The_Bronx
1268	state	http://dbpedia.org/resource/Virginia
1267	city	http://dbpedia.org/resource/Norfolk,_Virginia
1267	state	http://dbpedia.org/resource/Virginia
1266	city	http://dbpedia.org/resource/Fayetteville,_North_Carolina
1266	state	http://dbpedia.org/resource/North_Carolina
1265	city	http://dbpedia.org/resource/Heath,_Ohio
1265	state	http://dbpedia.org/resource/Ohio
31308	city	http://dbpedia.org/resource/Allentown,_Pennsylvania
31308	state	http://dbpedia.org/resource/Pennsylvania
31307	city	http://dbpedia.org/resource/Hampton,_Virginia
31307	state	http://dbpedia.org/resource/Virginia
31309	city	http://dbpedia.org/resource/Shreveport,_Louisiana
31309	state	http://dbpedia.org/resource/Louisiana
31304	city	http://dbpedia.org/resource/Oakland,_California
31304	state	http://dbpedia.org/resource/California
31303	city	http://dbpedia.org/resource/La_Pine,_Oregon
31303	state	http://dbpedia.org/resource/Oregon
31306	city	http://dbpedia.org/resource/Brooklyn
31306	state	http://dbpedia.org/resource/New_York_City
31305	city	http://dbpedia.org/resource/Clearwater,_Florida
31305	state	http://dbpedia.org/resource/Florida
1286	city	http://dbpedia.org/resource/Memphis,_Tennessee
1286	state	http://dbpedia.org/resource/Tennessee
1285	city	http://dbpedia.org/resource/Corpus_Christi,_Texas
1285	state	http://dbpedia.org/resource/Texas
1284	state	http://dbpedia.org/resource/Minnesota
1283	city	http://dbpedia.org/resource/Chatham,_Massachusetts
1283	state	http://dbpedia.org/resource/Tennessee
1282	city	http://dbpedia.org/resource/Nashville,_Tennessee
1282	city	http://dbpedia.org/resource/Des_Moines,_Iowa
1282	state	http://dbpedia.org/resource/Tennessee
1281	city	http://dbpedia.org/resource/Jackson,_Mississippi
1281	state	http://dbpedia.org/resource/California
1280	city	http://dbpedia.org/resource/Chicago
1280	state	http://dbpedia.org/resource/Illinois
1279	city	http://dbpedia.org/resource/Beech_Grove,_Indiana
1279	state	http://dbpedia.org/resource/Indiana
1278	city	http://dbpedia.org/resource/Plum,_Pennsylvania
1278	city	http://dbpedia.org/resource/Atlanta
1278	state	http://dbpedia.org/resource/Pennsylvania
1277	city	http://dbpedia.org/resource/Beebe,_Arkansas
1277	state	http://dbpedia.org/resource/Arkansas
1276	city	http://dbpedia.org/resource/Philadelphia
1276	state	http://dbpedia.org/resource/Pennsylvania
1297	city	http://dbpedia.org/resource/Edmonton
1296	city	http://dbpedia.org/resource/Toledo,_Ohio
1296	state	http://dbpedia.org/resource/Ohio
1295	city	http://dbpedia.org/resource/Nashville,_Tennessee
1295	state	http://dbpedia.org/resource/Tennessee
1294	city	http://dbpedia.org/resource/Oakland,_California
1294	state	http://dbpedia.org/resource/California
1293	city	http://dbpedia.org/resource/Metairie,_Louisiana
1293	state	http://dbpedia.org/resource/Louisiana
1292	city	http://dbpedia.org/resource/Richmond,_Virginia
1292	state	http://dbpedia.org/resource/Virginia
1291	city	http://dbpedia.org/resource/Baton_Rouge,_Louisiana
1291	state	http://dbpedia.org/resource/Louisiana
1290	city	http://dbpedia.org/resource/Richmond,_Virginia
1290	state	http://dbpedia.org/resource/Virginia
1289	city	http://dbpedia.org/resource/Miami
1289	state	http://dbpedia.org/resource/Florida
1288	city	http://dbpedia.org/resource/Portland,_Oregon
1288	state	http://dbpedia.org/resource/Oregon
1287	city	http://dbpedia.org/resource/Fargo,_North_Dakota
1287	state	http://dbpedia.org/resource/Minnesota
21149	city	http://dbpedia.org/resource/Paris
21148	city	http://dbpedia.org/resource/Correll,_Minnesota
21148	state	http://dbpedia.org/resource/Kentucky
21147	city	http://dbpedia.org/resource/Cleveland
21147	state	http://dbpedia.org/resource/Ohio
21146	city	http://dbpedia.org/resource/Warren,_Michigan
21146	state	http://dbpedia.org/resource/Michigan
21145	city	http://dbpedia.org/resource/Clearwater,_Florida
21145	state	http://dbpedia.org/resource/Florida
21144	city	http://dbpedia.org/resource/Quinlan,_Texas
21144	state	http://dbpedia.org/resource/Indiana
21143	city	http://dbpedia.org/resource/Houston
21143	state	http://dbpedia.org/resource/Texas
21142	city	http://dbpedia.org/resource/Cincinnati
21142	state	http://dbpedia.org/resource/Ohio
1299	state	http://dbpedia.org/resource/Colorado
1298	city	http://dbpedia.org/resource/Atlanta
1298	state	http://dbpedia.org/resource/Florida
21141	city	http://dbpedia.org/resource/Des_Moines,_Washington
21141	state	http://dbpedia.org/resource/Washington_(state)
21140	city	http://dbpedia.org/resource/Preston,_Idaho
21140	state	http://dbpedia.org/resource/Idaho
21159	city	http://dbpedia.org/resource/Toledo,_Spain
21159	city	http://dbpedia.org/resource/Leonard,_Texas
21159	state	http://dbpedia.org/resource/Ohio
21158	city	http://dbpedia.org/resource/Des_Moines,_Iowa
21158	state	http://dbpedia.org/resource/Tennessee
21157	city	http://dbpedia.org/resource/Leonard,_Texas
21157	state	http://dbpedia.org/resource/Texas
21156	city	http://dbpedia.org/resource/Shreveport,_Louisiana
21156	state	http://dbpedia.org/resource/Louisiana
21155	city	http://dbpedia.org/resource/Newark,_New_Jersey
21155	state	http://dbpedia.org/resource/New_Jersey
21152	city	http://dbpedia.org/resource/Dayton,_Ohio
21152	state	http://dbpedia.org/resource/Ohio
21151	city	http://dbpedia.org/resource/Leighton,_Alabama
21151	state	http://dbpedia.org/resource/Indiana
21150	city	http://dbpedia.org/resource/Philadelphia
21150	state	http://dbpedia.org/resource/Pennsylvania
21127	city	http://dbpedia.org/resource/Kansas_City,_Missouri
21127	state	http://dbpedia.org/resource/Missouri
21126	city	http://dbpedia.org/resource/Oakland,_California
21126	state	http://dbpedia.org/resource/California
21125	city	http://dbpedia.org/resource/Green_Bay,_Wisconsin
21125	state	http://dbpedia.org/resource/Wisconsin
21124	city	http://dbpedia.org/resource/Metairie,_Louisiana
21124	state	http://dbpedia.org/resource/Louisiana
21123	city	http://dbpedia.org/resource/Baton_Rouge,_Louisiana
21123	state	http://dbpedia.org/resource/Louisiana
21122	city	http://dbpedia.org/resource/Richmond,_Virginia
21122	state	http://dbpedia.org/resource/Virginia
21121	city	http://dbpedia.org/resource/Miami
21121	state	http://dbpedia.org/resource/Florida
21120	city	http://dbpedia.org/resource/Portland,_Oregon
21120	state	http://dbpedia.org/resource/Oregon
21129	city	http://dbpedia.org/resource/Louisville,_Kentucky
21129	state	http://dbpedia.org/resource/Kentucky
21128	state	http://dbpedia.org/resource/North_Carolina
21138	city	http://dbpedia.org/resource/Menlo_Park,_California
21138	state	http://dbpedia.org/resource/Tennessee
21137	city	http://dbpedia.org/resource/New_Haven,_Connecticut
21137	state	http://dbpedia.org/resource/United_Kingdom
21136	city	http://dbpedia.org/resource/Fresno,_Texas
21136	state	http://dbpedia.org/resource/Texas
21135	city	http://dbpedia.org/resource/Portland,_Oregon
21135	state	http://dbpedia.org/resource/Oregon
21134	city	http://dbpedia.org/resource/Plymouth
21133	city	http://dbpedia.org/resource/Des_Moines,_Iowa
21133	state	http://dbpedia.org/resource/South_Carolina
21132	city	http://dbpedia.org/resource/Nellie,_Ohio
21132	state	http://dbpedia.org/resource/Ohio
21131	city	http://dbpedia.org/resource/Atlanta
21131	state	http://dbpedia.org/resource/Florida
21139	city	http://dbpedia.org/resource/Cleveland
21139	state	http://dbpedia.org/resource/Ohio
21130	city	http://dbpedia.org/resource/Nashville,_Tennessee
21130	state	http://dbpedia.org/resource/Tennessee
21105	city	http://dbpedia.org/resource/Des_Moines,_Iowa
21105	state	http://dbpedia.org/resource/Iowa
21104	city	http://dbpedia.org/resource/Fort_Lauderdale,_Florida
21104	state	http://dbpedia.org/resource/Florida
21103	state	http://dbpedia.org/resource/New_Jersey
21102	city	http://dbpedia.org/resource/McDermott,_Ohio
21102	state	http://dbpedia.org/resource/Montana
21101	city	http://dbpedia.org/resource/Preston,_Idaho
21101	state	http://dbpedia.org/resource/Georgia_(U.S._state)
21100	state	http://dbpedia.org/resource/Illinois
21109	city	http://dbpedia.org/resource/Beech_Grove,_Indiana
21109	state	http://dbpedia.org/resource/Indiana
21108	city	http://dbpedia.org/resource/Plum,_Pennsylvania
21108	city	http://dbpedia.org/resource/Atlanta
21108	state	http://dbpedia.org/resource/Pennsylvania
21106	city	http://dbpedia.org/resource/Philadelphia
21106	state	http://dbpedia.org/resource/Pennsylvania
21116	city	http://dbpedia.org/resource/Salinas,_California
21116	state	http://dbpedia.org/resource/California
21115	city	http://dbpedia.org/resource/Corpus_Christi,_Texas
21115	state	http://dbpedia.org/resource/Texas
21114	city	http://dbpedia.org/resource/Moreno_Valley,_California
21114	state	http://dbpedia.org/resource/California
21112	state	http://dbpedia.org/resource/Minnesota
21111	city	http://dbpedia.org/resource/Chatham,_Massachusetts
21111	state	http://dbpedia.org/resource/Massachusetts
21110	city	http://dbpedia.org/resource/Chicago
21110	state	http://dbpedia.org/resource/Illinois
21119	city	http://dbpedia.org/resource/Princeton,_Kentucky
21119	state	http://dbpedia.org/resource/Kentucky
21119	state	http://dbpedia.org/resource/Colorado
21118	city	http://dbpedia.org/resource/Hong_Kong
21118	state	http://dbpedia.org/resource/Louisiana
21089	city	http://dbpedia.org/resource/Edna,_Texas
21089	state	http://dbpedia.org/resource/Texas
21087	city	http://dbpedia.org/resource/St._Louis
21087	state	http://dbpedia.org/resource/Kansas
21086	city	http://dbpedia.org/resource/Beaufort,_South_Carolina
21086	state	http://dbpedia.org/resource/Pennsylvania
21085	city	http://dbpedia.org/resource/Houston
21085	state	http://dbpedia.org/resource/Texas
21084	city	http://dbpedia.org/resource/Lolo,_Montana
21084	state	http://dbpedia.org/resource/Montana
21082	city	http://dbpedia.org/resource/University_Heights,_Ohio
21082	state	http://dbpedia.org/resource/Ohio
21081	state	http://dbpedia.org/resource/Wisconsin
21080	city	http://dbpedia.org/resource/West_Allis,_Wisconsin
21080	state	http://dbpedia.org/resource/Wisconsin
21099	city	http://dbpedia.org/resource/Norfolk,_Virginia
21099	state	http://dbpedia.org/resource/Virginia
21098	city	http://dbpedia.org/resource/Fayetteville,_North_Carolina
21098	state	http://dbpedia.org/resource/North_Carolina
21097	city	http://dbpedia.org/resource/Montague,_Massachusetts
21097	state	http://dbpedia.org/resource/Massachusetts
21096	city	http://dbpedia.org/resource/Lumberton,_North_Carolina
21096	state	http://dbpedia.org/resource/South_Carolina
21095	state	http://dbpedia.org/resource/California
21094	city	http://dbpedia.org/resource/Lake_Charles,_Louisiana
21094	state	http://dbpedia.org/resource/Louisiana
21093	city	http://dbpedia.org/resource/Peck,_Idaho
21093	state	http://dbpedia.org/resource/Idaho
21092	city	http://dbpedia.org/resource/El_Paso,_Texas
21092	state	http://dbpedia.org/resource/Texas
21091	city	http://dbpedia.org/resource/Aldine,_Texas
21091	state	http://dbpedia.org/resource/Texas
21090	city	http://dbpedia.org/resource/Olympia,_Washington
21090	state	http://dbpedia.org/resource/Washington_(state)
21069	city	http://dbpedia.org/resource/Dayton,_Ohio
21069	state	http://dbpedia.org/resource/Ohio
21068	city	http://dbpedia.org/resource/Fresno,_Texas
21068	state	http://dbpedia.org/resource/Texas
21067	city	http://dbpedia.org/resource/Jackson,_Mississippi
21067	state	http://dbpedia.org/resource/Mississippi
21066	city	http://dbpedia.org/resource/Evansville,_Indiana
21066	state	http://dbpedia.org/resource/Indiana
21065	city	http://dbpedia.org/resource/Chowchilla,_California
21065	state	http://dbpedia.org/resource/California
21064	city	http://dbpedia.org/resource/Houston
21064	state	http://dbpedia.org/resource/Texas
21063	city	http://dbpedia.org/resource/St._Louis
21063	state	http://dbpedia.org/resource/Missouri
21062	state	http://dbpedia.org/resource/Maryland
21061	state	http://dbpedia.org/resource/Idaho
21060	city	http://dbpedia.org/resource/Washington,_D.C.
21060	state	http://dbpedia.org/resource/Washington,_D.C.
21079	city	http://dbpedia.org/resource/Chicago
21079	state	http://dbpedia.org/resource/Illinois
21078	city	http://dbpedia.org/resource/Los_Angeles
21078	state	http://dbpedia.org/resource/California
21077	city	http://dbpedia.org/resource/Kevin,_Montana
21077	state	http://dbpedia.org/resource/Florida
21076	city	http://dbpedia.org/resource/McKees_Rocks,_Pennsylvania
21076	state	http://dbpedia.org/resource/Pennsylvania
1701	city	http://dbpedia.org/resource/Chattanooga,_Tennessee
1701	state	http://dbpedia.org/resource/Tennessee
1700	state	http://dbpedia.org/resource/North_Carolina
1709	city	http://dbpedia.org/resource/Charlotte,_North_Carolina
1709	state	http://dbpedia.org/resource/North_Carolina
21075	city	http://dbpedia.org/resource/Houston
21075	state	http://dbpedia.org/resource/Texas
1708	city	http://dbpedia.org/resource/Menlo_Park,_California
1708	state	http://dbpedia.org/resource/Tennessee
21074	city	http://dbpedia.org/resource/Overton,_Nebraska
21074	state	http://dbpedia.org/resource/Nebraska
1707	city	http://dbpedia.org/resource/Fresno,_Texas
1707	state	http://dbpedia.org/resource/Texas
21073	city	http://dbpedia.org/resource/Barack_Obama
1706	city	http://dbpedia.org/resource/Portland,_Oregon
1706	state	http://dbpedia.org/resource/Oregon
21072	city	http://dbpedia.org/resource/Twin_Falls,_Idaho
21072	state	http://dbpedia.org/resource/Idaho
1705	city	http://dbpedia.org/resource/Plymouth
21071	city	http://dbpedia.org/resource/Detroit
21071	state	http://dbpedia.org/resource/New_York_City
21070	city	http://dbpedia.org/resource/Palm_Springs,_California
21070	state	http://dbpedia.org/resource/California
1703	city	http://dbpedia.org/resource/Irving,_Texas
1702	city	http://dbpedia.org/resource/Louisville,_Kentucky
1702	state	http://dbpedia.org/resource/Kentucky
21049	city	http://dbpedia.org/resource/San_Diego
21049	state	http://dbpedia.org/resource/California
21048	city	http://dbpedia.org/resource/Dayton,_Ohio
21048	state	http://dbpedia.org/resource/Ohio
21047	city	http://dbpedia.org/resource/Pittsburgh
21047	state	http://dbpedia.org/resource/Pennsylvania
21046	city	http://dbpedia.org/resource/Austin,_Texas
21046	state	http://dbpedia.org/resource/Texas
21045	city	http://dbpedia.org/resource/Sumter,_South_Carolina
21045	state	http://dbpedia.org/resource/South_Carolina
21044	city	http://dbpedia.org/resource/Dallas
21044	state	http://dbpedia.org/resource/Texas
21043	city	http://dbpedia.org/resource/Seattle
21043	city	http://dbpedia.org/resource/Burien,_Washington
21043	state	http://dbpedia.org/resource/Washington_(state)
1712	city	http://dbpedia.org/resource/Hong_Kong
1712	state	http://dbpedia.org/resource/Texas
1711	city	http://dbpedia.org/resource/Hamilton_Township,_Mercer_County,_New_Jersey
1711	state	http://dbpedia.org/resource/New_Jersey
1710	city	http://dbpedia.org/resource/Preston,_Idaho
1710	state	http://dbpedia.org/resource/Idaho
21042	city	http://dbpedia.org/resource/Metairie,_Louisiana
21042	state	http://dbpedia.org/resource/Louisiana
1719	state	http://dbpedia.org/resource/Texas
