b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	died	2	21,22	null	A1:A 19-year - old Round Lake Park man[2:13,21]	null	null	AM-TMP:after apparently being accidentally shot in the head by a friend , according to the Lake County Sheriff 's Office[2:30,50]	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	said	5	89,90	A0:Covelli[5:88,89]	A1:Graham died shortly after arrival at the facility[5:90,98]	null	null	null	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	died	5	91,92	null	A1:Graham[5:90,91]	null	null	AM-TMP:shortly after arrival at the facility[5:92,98]	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	charged	14	325,326	null	A1:Gonzalez[14:323,324]	A2:with involuntary manslaughter[14:326,329]	null	null	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	charged	14	325,326	null	A1:Gonzalez[14:323,324]	A2:with involuntary manslaughter[14:326,329]	null	null	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	aggravated	14	330,331	A0:Gonzalez[14:323,324]	A1:unlawful use of a weapon involving possession of a sawed - off shotgun[14:331,344]	null	null	null	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	charged	16	387,388	null	A1:Gonzalez[16:384,385]	A2:with residential burglary[16:388,391]	null	AM-TMP:after police say he was found to be involved in a burglary that occurred in Ingleside last October[16:392,410]	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	charged	16	387,388	null	A1:Gonzalez[16:384,385]	A2:with residential burglary[16:388,391]	null	AM-TMP:after police say he was found to be involved in a burglary that occurred in Ingleside last October[16:392,410]	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	say	16	394,395	A0:police[16:393,394]	A1:he was found to be involved in a burglary that occurred in Ingleside last October[16:395,410]	null	null	null	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	found	16	397,398	null	A1:he[16:395,396]	null	null	null	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	involved	16	400,401	null	A1:he[16:395,396]	A2:in a burglary that occurred in Ingleside last October[16:401,410]	null	null	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	occurred	16	405,406	null	A1:a burglary[16:402,404]	null	null	AM-TMP:last October[16:408,410]	AM-LOC:in Ingleside[16:406,408]	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	said	17	412,413	A0:Covelli[17:411,412]	A1:Gonzalez was a person of interest in the burglary[17:413,422]	null	null	null	null	null
b493bc7c3c7ff57d72f3bf6eadd042c1	2017-03-14	conducted	18	443,444	A0:by sheriff 's detectives in conjunction with investigators from the Lake County Major Crime Task Force[18:444,460]	A1:The shooting investigation[18:439,442]	null	null	null	null	null
a755778ec05e0f6c89324c2f732789d8	2017-03-15	began	4	60,61	null	A1:The incident[4:58,60]	null	null	null	null	null
a755778ec05e0f6c89324c2f732789d8	2017-03-15	said	4	84,85	A0:the Mississippi Bureau of Investigation[4:79,84]	A1:The incident began with a robbery at BancorpSouth on Pear Orchard Road , which was reported about 2 p.m. Tuesday[4:58,78]	null	null	null	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	enable	2	10,11	null	A1:Javascript to watch this video[2:11,16]	null	null	null	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	broke	7	95,96	A0:One of the teenagers[7:82,86]	A1:his femur[7:96,98]	null	null	null	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	think	14	234,235	A0:We[14:231,232]	A1:he 's a hazard to anybody else in the community ... we just want to see why they left the scene in such a big hurry[14:235,261]	null	null	null	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	want	14	248,249	A0:we[14:246,247]	A1:to see why they left the scene in such a big hurry[14:249,261]	null	null	null	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	see	14	250,251	A0:we[14:246,247]	A1:why they left the scene in such a big hurry[14:251,261]	null	null	null	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	left	14	253,254	A0:they[14:252,253]	A1:the scene[14:254,256]	null	null	null	AM-LOC:in such a big hurry[14:256,261]	null
2096dde8af0b9a0f0a1dca0e0d810e47	2017-02-07	says	12	162,163	A0:One resident[12:160,162]	A1:crime is not common in the area[12:163,170]	null	null	null	null	null
2096dde8af0b9a0f0a1dca0e0d810e47	2017-02-07	had	15	196,197	A0:we[15:193,194]	A1:too much crime[15:197,200]	null	null	AM-TMP:never[15:195,196]	AM-LOC:on the north side of Columbia[15:202,208]	null
e01284c6dc303417d44633a26de360ed	2017-01-07	finds	7	70,71	A0:0:42 Miami - Dade bust[7:65,70]	A1:new deadly opioid drug[7:71,75]	null	null	null	null	null
e01284c6dc303417d44633a26de360ed	2017-01-07	killing	8	78,79	A0:1:41 Lauderhill[8:76,78]	A1:caught on surveillance video[8:79,83]	null	null	null	null	null
e01284c6dc303417d44633a26de360ed	2017-01-07	caught	8	79,80	null	A1:1:41 Lauderhill killing[8:76,79]	A2:on surveillance video ( Graphic Content[8:80,86]	null	null	null	null
758118caaa3f1fc04d853277848f1241	2017-01-03	continue	7	161,162	null	A1:to handle any firearm as if it were loaded[7:162,171]	null	null	null	null	null
758118caaa3f1fc04d853277848f1241	2017-01-03	handle	7	163,164	A0:People[7:159,160]	A1:any firearm[7:164,166]	null	null	null	null	null
758118caaa3f1fc04d853277848f1241	2017-01-03	loaded	7	170,171	null	A1:it[7:168,169]	null	null	null	null	null
758118caaa3f1fc04d853277848f1241	2017-01-03	said	7	182,183	null	A1:Lutz in a release[7:183,187]	null	null	null	null	null
758118caaa3f1fc04d853277848f1241	2017-01-03	hurt	15	264,265	null	A1:A teenager[15:261,263]	null	null	AM-TMP:after being shot in the chest with a shotgun[15:265,274]	null	null
758118caaa3f1fc04d853277848f1241	2017-01-03	working	18	303,304	A0:Eyewitness News[18:299,301]	A1:on gathering more details about this shooting[18:304,311]	null	null	AM-TMP:still[18:302,303]	null	null
fa0ba3008b36e2a065086d24c4bb3cc6	2017-01-29	say	4	60,61	A0:Police[4:59,60]	A1:this was a random crime and the victim took cover behind a car[4:61,74]	null	null	null	null	null
a87b9f2a2fb57d64075077cf8bd3b355	2017-01-27	said	3	30,31	A0:police spokeswoman Ashley Jenrette[3:31,35]	A1:update : A 21-year - old woman was shot multiple times and taken to the hospital in a personal car[3:9,29]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	struck	20	192,193	A0:One vehicle[20:190,192]	A1:another[20:193,194]	null	null	AM-TMP:as it drifted into the opposite lane of travel[20:194,203]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	drifted	20	196,197	null	A1:it[20:195,196]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	fled	21	206,207	A0:One driver[21:204,206]	null	null	null	AM-TMP:prior to deputy arrival and one victim was taken to the hospital for injuries sustained during the crash[21:207,225]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	found	26	263,264	null	A1:a vacant lot[26:259,262]	null	A3:with a burn pile being tended to by a neighbor[26:264,274]	AM-TMP:Upon arrival[26:256,258]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	used	31	335,336	null	A1:The fire[31:331,333]	A2:as a cooking fire[31:336,340]	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	found	31	344,345	null	A1:a cooking fire and no problem[31:337,343]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	determined	37	410,411	A0:Investigation[37:409,410]	A1:that the alarms had malfunctioned and there was no problem[37:411,421]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	malfunctioned	37	415,416	null	A1:the alarms[37:412,414]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	found	40	453,454	A0:Firefighters[40:452,453]	null	null	A3:male individuals with an unauthorized open burning of garbage outside and apparently , some type of paint can or something similar exploded[40:454,476]	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	exploded	40	475,476	null	A1:something similar[40:473,475]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	advised	41	479,480	null	A1:Individuals[41:477,478]	A2:to put out fire with garden hose , which they did[41:480,491]	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	put out	41	481,483	A0:Individuals[41:477,478]	A1:fire[41:483,484]	A2:with garden hose , which they did[41:484,491]	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	responded	45	522,523	A0:Unit[45:521,522]	null	A2:a spatula that had partially melted in the stove[45:525,534]	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	found	45	524,525	A0:Unit[45:521,522]	A1:a spatula that had partially melted in the stove[45:525,534]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	melted	45	530,531	null	A1:a spatula[45:525,527]	null	null	null	AM-LOC:in the stove[45:531,534]	AM-MNR:partially[45:529,530]
b5a119e10e21a02174150efbed580711	2017-03-07	taken	51	622,623	A0:from the 500 block of Lone Pine Drive[51:625,633]	A1:A theft report[51:618,621]	null	null	AM-TMP:after a victim reported his wallet was stolen[51:633,641]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	cited	53	669,670	null	A1:The female[53:666,668]	A2:for the offense[53:670,673]	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	54	684,685	A0:from the 3900 block of West 6th Street[54:687,695]	A1:A theft report[54:680,683]	null	null	AM-TMP:after an employee reported a suspect fled the store with unpaid alcohol[54:695,707]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	59	842,843	null	A1:A burglary report[59:838,841]	null	null	AM-TMP:Saturday morning[59:843,845]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	61	875,876	A0:from the 2500 block of West 8th Street[61:878,886]	A1:A theft report[61:871,874]	null	null	AM-TMP:after a victim reported his bicycle was stolen[61:886,894]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	committed	69	1037,1038	null	A1:no crime[69:1034,1036]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	deceased	72	1070,1071	null	A1:The cat[72:1067,1069]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	73	1082,1083	A0:from the 500 block of Mt. Hood Street[73:1085,1093]	A1:A theft report[73:1078,1081]	null	null	AM-TMP:after a victim reported his phone was stolen[73:1093,1101]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	exceeded	77	1195,1196	A0:Total theft from the woman ’s trust[77:1188,1195]	A1:$ 5,000[77:1196,1198]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	posted	79	1204,1205	A0:Officers[79:1203,1204]	A1:no 72-hour vacate signs on transient camps[79:1205,1212]	null	null	AM-TMP:Monday morning[79:1212,1214]	null	AM-MNR:off West Second Street in city limits[79:1214,1221]
b5a119e10e21a02174150efbed580711	2017-03-07	reported	81	1249,1250	A0:A caller in the 3300 block of West Sixth Street[81:1239,1249]	A1:a person tried to buy a gun and was denied because of a misdemeanor conviction[81:1252,1267]	null	null	AM-TMP:Monday morning[81:1250,1252]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	denied	81	1261,1262	null	A1:a person[81:1252,1254]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	reported	102	1646,1647	A0:A caller in the 900 block of East 18th Street[102:1636,1646]	A1:early Tuesday finding his mother deceased[102:1647,1653]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	finding	102	1649,1650	null	A1:his mother deceased[102:1650,1653]	null	null	null	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	told	3	22,23	null	A1:What police[3:19,21]	null	null	AM-TMP:a “ Sweet 16 ” birthday party turned deadly Saturday night after three people were shot in what could be a gang - related shooting[3:24,49]	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	turned	3	31,32	null	A1:a “ Sweet 16 ” birthday party[3:24,31]	A2:deadly[3:32,33]	null	AM-TMP:after three people were shot in what could be a gang - related shooting[3:35,49]	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	found	6	107,108	A0:they[6:106,107]	A1:three people suffering from gunshot wounds[6:108,114]	null	null	AM-TMP:When officers arrived[6:102,105]	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	suffering	6	110,111	A0:three people[6:108,110]	A1:from gunshot wounds[6:111,114]	null	null	null	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	pronounced	8	137,138	null	A1:Lackey[8:135,136]	A2:dead at 11:26pm[8:138,141]	null	null	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	asked	12	211,212	null	A1:to call the Columbus Police Homicide Unit at 614 - 645 - 4730 or Central Ohio Crime Stoppers at 614 - 461-TIPS(8477 )[12:212,235]	A2:Anyone with information regarding the incident[12:204,210]	null	null	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	call	12	213,214	null	A1:the Columbus Police Homicide Unit[12:214,219]	A2:at 614 - 645 - 4730 or Central Ohio Crime Stoppers at 614 - 461-TIPS(8477[12:219,234]	null	null	null	null
823191b9c5019260a9199088bf032a26	2017-01-30	say	2	17,18	A0:Authorities[2:16,17]	A1:a 16-year - old boy has been booked in a shooting at a west Phoenix apartment that left one man dead and three others injured[2:18,43]	null	null	null	null	null
823191b9c5019260a9199088bf032a26	2017-01-30	booked	2	25,26	null	A1:a 16-year - old boy[2:18,23]	null	null	null	AM-LOC:in a shooting at a west Phoenix apartment that left one man dead and three others injured[2:26,43]	null
823191b9c5019260a9199088bf032a26	2017-01-30	left	2	35,36	A0:a west Phoenix apartment[2:30,34]	A1:one man[2:36,38]	A2:dead[2:38,39]	null	null	null	null
823191b9c5019260a9199088bf032a26	2017-01-30	suffered	6	101,102	A0:Two women and a 17-year - old girl[6:92,100]	A1:injuries that were n't life - threatening[6:102,109]	null	null	null	null	null
823191b9c5019260a9199088bf032a26	2017-01-30	leaves	8	146,147	A0:Gun battle[8:144,146]	A1:1 dead[8:147,149]	null	null	null	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	say	2	18,19	A0:>More News Videos Witnesses[2:14,18]	A1:dozens of shots were fired into a crowd , killing two people and wounding four others , including a 16-year - old[2:19,41]	null	null	null	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	fired	2	23,24	null	A1:dozens of shots[2:19,22]	A2:into a crowd[2:24,27]	null	null	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	killing	2	28,29	A0:dozens of shots[2:19,22]	A1:two people[2:29,31]	null	null	null	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	killed	8	136,137	null	A1:Two people[8:133,135]	null	null	null	AM-LOC:in the shooting[8:137,140]	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	identified	9	181,182	A0:by authorities[9:182,184]	A1:Wayne Rusher[9:178,180]	null	null	AM-TMP:as the victims who died in the shooting[9:186,194]	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	died	9	190,191	null	A1:the victims[9:187,189]	null	null	null	AM-LOC:in the shooting[9:191,194]	null
f94233187e05da1664bc08a6b99e5e3e	2017-01-22	took	6	79,80	A0:A friend[6:77,79]	A1:him[6:80,81]	A2:to Mercy Hospital , where his condition had stabilized[6:81,90]	null	null	null	null
f94233187e05da1664bc08a6b99e5e3e	2017-01-22	stabilized	6	89,90	null	A1:his condition[6:86,88]	null	null	null	AM-LOC:Mercy Hospital[6:82,84]	null
b3b5ce93bec93c3d5c7f719ac8b9475a	2017-03-03	confirm	3	19,20	A0:Joplin Police[3:17,19]	A1:that an 18-year - old man was killed by accidental gun fire Thursday night[3:20,34]	null	null	null	null	null
b3b5ce93bec93c3d5c7f719ac8b9475a	2017-03-03	killed	3	27,28	A0:by accidental gun fire[3:28,32]	A1:an 18-year - old man[3:21,26]	null	null	AM-TMP:Thursday night[3:32,34]	null	null
b3b5ce93bec93c3d5c7f719ac8b9475a	2017-03-03	died	7	74,75	null	A1:Daniels[7:73,74]	null	null	null	null	null
2fa14c6c4079dd1194af88c32d2a3943	2017-01-10	shot	1	4,5	A0:Ohioan[1:3,4]	null	null	A3:himself and son , 10[1:5,10]	AM-TMP:while cleaning gun[1:11,14]	null	null
2fa14c6c4079dd1194af88c32d2a3943	2017-01-10	cleaning	1	12,13	A0:Ohioan[1:3,4]	A1:gun[1:13,14]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	arrested	1	2,3	null	A1:Two[1:1,2]	A2:in deadly nightclub shooting in Caruthersville - WSIL - TV 3 Southern Illinois[1:3,16]	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	announced	3	23,24	A0:Missouri State Highway Patrol[3:19,23]	A1:the arrest of two men in connection with Sunday 's deadly shooting at Club Envy in Caruthersville[3:24,41]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	announced	3	23,24	A0:Missouri State Highway Patrol[3:19,23]	A1:the arrest of two men in connection with Sunday 's deadly shooting at Club Envy in Caruthersville[3:24,41]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	killed	10	92,93	null	A1:One person[10:89,91]	null	null	AM-TMP:after a shooting at a night club[10:97,104]	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	shot	14	177,178	null	A1:six people[14:174,176]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	including	14	179,180	null	A1:the one individual killed[14:180,184]	A2:six people[14:174,176]	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	killed	14	183,184	null	A1:the one individual[14:180,183]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	trying	18	243,244	A0:a large group[18:240,243]	A1:to leave the building when gunshots rang out[18:244,252]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	leave	18	245,246	A0:a large group[18:240,243]	A1:the building[18:246,248]	null	null	AM-TMP:when gunshots rang out[18:248,252]	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	say	1	2,3	A0:Police[1:1,2]	A1:16-year - old Antioch girl killed in officer - involved shooting was pregnant[1:3,16]	null	null	null	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	killed	1	8,9	A0:16-year - old Antioch girl[1:3,8]	null	null	null	null	AM-LOC:in officer[1:9,11]	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	say	2	18,19	A0:Hayward police[2:16,18]	A1:they 've captured a man suspected of running away after a teenage girl was shot and killed during a confrontation with officers[2:19,41]	null	null	null	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	captured	2	21,22	A0:they[2:19,20]	A1:a man suspected of running[2:22,27]	null	null	AM-TMP:away after a teenage girl was shot and killed during a confrontation with officers[2:27,41]	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	killed	2	35,36	null	A1:a teenage girl[2:29,32]	null	null	AM-TMP:during a confrontation with officers[2:36,41]	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	died	7	92,93	null	A1:The 16-year - old[7:88,92]	null	null	AM-TMP:after being shot by Fremont police , who tried to stop a stolen car[7:93,107]	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	linked	11	153,154	null	A1:to robberies in Fremont[11:154,158]	null	null	null	null	null
a25a4b473ecd006187668d544b0c6edb	2017-03-23	flown	4	68,69	null	A1:The teen[4:65,67]	null	null	null	null	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	led	1	5,6	null	A1:gun[1:4,5]	A2:to deadly shooting[1:6,9]	null	null	null	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	charged	2	22,23	null	A1:A teen[2:20,22]	null	null	AM-TMP:while he was out on bond for a separate attempted murder case will remain in jail[2:30,46]	AM-LOC:in a deadly shooting in Sumter County[2:23,30]	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	charged	2	22,23	null	A1:A teen[2:20,22]	null	null	AM-TMP:while he was out on bond for a separate attempted murder case will remain in jail[2:30,46]	AM-LOC:in a deadly shooting in Sumter County[2:23,30]	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	attempted	2	39,40	null	A1:murder case[2:40,42]	null	null	null	null	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	remain	2	43,44	null	A1:a separate attempted murder case[2:37,42]	null	A3:in jail[2:44,46]	null	null	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	charged	4	69,70	null	A1:Portee[4:67,68]	A2:with manslaughter in the shooting death of 19-year - old Kyre Raquan Bethea[4:70,83]	null	AM-TMP:Thursday night[4:83,85]	null	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	held	6	118,119	null	A1:Lee Regional Detention Center[6:123,127]	null	null	AM-TMP:until he can appear before a circuit court judge , which the Sumter County Sheriff 's Office says will be in March[6:127,149]	AM-LOC:in the Sumter[6:119,122]	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	attempted	7	166,167	null	A1:murder charge[7:167,169]	null	null	null	null	null
391c64cda700ac74e9e6ec5a4dc63902	2017-01-28	stemming	7	169,170	null	A1:an attempted murder charge[7:165,169]	A2:from an incident in December[7:170,175]	null	null	null	null
56051f1f663def17577163fe3c78e5d8	2017-02-22	took off	5	103,105	A0:The two friends[5:100,103]	null	null	null	null	null	null
56051f1f663def17577163fe3c78e5d8	2017-02-22	suffered	8	165,166	A0:The teen[8:163,165]	A1:non - life - threatening injuries[8:166,172]	null	null	null	null	null
56051f1f663def17577163fe3c78e5d8	2017-02-22	break	11	218,219	null	A1:the murderous code of silence[11:219,224]	null	null	null	null	null
56051f1f663def17577163fe3c78e5d8	2017-02-22	break	18	322,323	null	A1:the murderous code of silence[18:323,328]	null	null	null	null	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	killed	1	6,7	A0:by childhood friend[1:7,10]	A1:Burien teen[1:1,3]	null	null	null	null	AM-MNR:accidentally[1:3,4]
73b03119bf22a4558a7347ce6782b269	2017-03-13	killed	2	16,17	null	A1:Donovan Spann , 18 ,[2:10,15]	null	null	AM-TMP:when a gun being handled by a 17-year - old he’d known since first grade discharged at close range[2:17,36]	null	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	killed	5	86,87	null	A1:Donovan Spann , 18 ,[5:80,85]	null	null	AM-TMP:when a gun being handled by a 17-year - old he’d known since first grade discharged at close range[5:87,106]	null	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	booked	6	110,111	null	A1:The suspect[6:107,109]	A2:into the King County Youth Services Center for investigation of first - degree manslaughter[6:111,125]	null	null	null	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	light	9	142,143	A0:he[9:140,141]	A1:it[9:143,144]	null	null	null	null	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	said	9	147,148	A0:Vicki Fisher , principal of Highline High School[9:148,156]	A1:Just by walking into a room , he could light it up[9:133,145]	null	null	null	null	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	said	10	158,159	A0:She[10:157,158]	A1:Spann was finishing his last five credits at a district alternative high school , New Starts , and was on track to graduate in June[10:159,184]	null	null	null	null	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	finishing	10	161,162	A0:Spann[10:159,160]	A1:his last five credits[10:162,166]	null	null	null	AM-LOC:at a district alternative high school[10:166,172]	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	helped	23	448,449	A0:I[23:447,448]	A1:raise my brother[23:449,452]	null	null	null	null	null
73b03119bf22a4558a7347ce6782b269	2017-03-13	raise	23	449,450	A0:I[23:447,448]	A1:my brother[23:450,452]	null	null	null	null	null
184a57a0b259c566457ffc031c100f9d	2017-03-11	dies	1	2,3	null	A1:Boy[1:1,2]	null	null	null	AM-LOC:in Tioga - Nicetown restaurant shooting[1:3,9]	null
184a57a0b259c566457ffc031c100f9d	2017-03-11	died	2	18,19	null	A1:A 13-year - old boy[2:12,17]	null	null	AM-TMP:after he was shot in the head inside a Chinese takeout restaurant[2:19,31]	null	null
184a57a0b259c566457ffc031c100f9d	2017-03-11	died	10	156,157	null	A1:he[10:155,156]	null	A3:from his injuries[10:159,162]	AM-TMP:days later[10:157,159]	null	null
2b8776c86aa7ad369fee87868893ee0f	2017-02-21	investigating	3	15,16	A0:Police[3:13,14]	null	null	null	AM-TMP:after a teenager was shot in the head and died Tuesday night in McKees Rocks[3:16,31]	null	null
2b8776c86aa7ad369fee87868893ee0f	2017-02-21	died	3	25,26	null	A1:a teenager[3:17,19]	null	null	AM-TMP:Tuesday night[3:26,28]	AM-LOC:in McKees Rocks[3:28,31]	null
2b8776c86aa7ad369fee87868893ee0f	2017-02-21	rushed	5	50,51	null	A1:He[5:48,49]	null	null	null	null	null
2b8776c86aa7ad369fee87868893ee0f	2017-02-21	died	5	59,60	null	A1:he[5:57,58]	null	null	AM-TMP:later[5:58,59]	null	null
883fca88f7b833136a0af1a877e56998	2017-01-16	arrested	1	5,6	A0:Orange County homicide suspect[1:1,5]	null	null	null	AM-TMP:after 7-hour standoff[1:6,9]	null	null
