f273e620b7f77b46bb38abb84d0f5d65	2017-02-19	found	7	90,91	null	A0:Police[7:88,89]	A1:another victim[7:91,93]	null	null	null	AM-TMP:then[7:89,90]	AM-LOC:near the intersection of 54th and Ludlow streets[7:93,101]	null
f273e620b7f77b46bb38abb84d0f5d65	2017-02-19	rushed	11	150,151	null	A0:by police[11:156,158]	A1:All four victims[11:146,149]	null	null	A4:to Penn Presbyterian Medical Center[11:151,156]	null	null	null
a755778ec05e0f6c89324c2f732789d8	2017-03-15	began	4	60,61	null	null	A1:The incident[4:58,60]	null	null	null	null	null	null
a755778ec05e0f6c89324c2f732789d8	2017-03-15	seen	6	105,106	null	null	A1:At least 20 shell casings[6:99,104]	null	null	null	null	AM-LOC:in a neighborhood off Pear Orchard Road[6:118,125]	null
a755778ec05e0f6c89324c2f732789d8	2017-03-15	responded	5	90,91	null	A0:Ridgeland police officers[5:87,90]	null	null	null	null	null	null	null
a755778ec05e0f6c89324c2f732789d8	2017-03-15	reported	4	73,74	null	null	A1:about 2 p.m. Tuesday[4:74,78]	null	null	null	null	null	null
a755778ec05e0f6c89324c2f732789d8	2017-03-15	marked off	6	106,108	null	null	A1:At least 20 shell casings[6:99,104]	null	null	null	null	AM-LOC:in front of a home on Faith Hill Street , in a neighborhood off Pear Orchard Road[6:108,125]	null
f0e01196090f43e39afbf651e3b17c8e	2017-03-03	Reported	1	2,3	null	null	A1:WOWK 13 Charleston , Huntington WV News , Weather , Sports[1:9,20]	null	null	null	AM-TMP:Friday Night[1:6,8]	AM-LOC:in Clay County[1:3,6]	null
f0e01196090f43e39afbf651e3b17c8e	2017-03-03	reported	3	36,37	null	null	A1:The shooting[3:33,35]	null	null	null	AM-TMP:around 10:30 p.m.[3:37,40]	AM-LOC:on Independence Road just south of Lizemores[3:40,47]	null
f0e01196090f43e39afbf651e3b17c8e	2017-03-03	investigating	5	82,83	null	A0:The West Virginia State Police[5:75,80]	A1:the case[5:83,85]	null	null	null	AM-TMP:currently[5:81,82]	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	arrived	5	39,40	null	null	A1:officers[5:38,39]	null	null	A4:to a duplex with a window shot out[5:49,57]	AM-TMP:Around 1:30 a.m.[5:34,37]	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	watch	2	13,14	null	A0:Javascript[2:11,12]	A1:this video[2:14,16]	null	null	null	null	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	shot	4	28,29	null	null	A1:a person[4:26,28]	null	null	null	AM-TMP:early Sunday morning[4:29,32]	null	null
eec19943d9ff2658d9dcfef81d7810fd	2017-04-02	arrived	10	181,182	null	null	A1:police[10:180,181]	null	null	null	AM-TMP:early Sunday morning[10:182,185]	null	null
2096dde8af0b9a0f0a1dca0e0d810e47	2017-02-07	fired	4	52,53	null	null	A1:call[4:53,54]	null	null	null	null	AM-LOC:at Willow Ridge Mobile Home Park[4:65,71]	null
2096dde8af0b9a0f0a1dca0e0d810e47	2017-02-07	call	19	254,255	null	A0:you[19:250,251]	A1:Crimestoppers and 1 - 888-CRIME - SC.[19:255,262]	null	null	null	null	null	null
2096dde8af0b9a0f0a1dca0e0d810e47	2017-02-07	had	15	196,197	null	A0:we[15:193,194]	A1:too much crime[15:197,200]	null	null	null	AM-TMP:never[15:195,196]	AM-LOC:on the north side of Columbia[15:202,208]	null
45c8b72690599eaea2fe18073f43248c	2017-04-02	sends	1	8,9	null	A0:Accidental shooting in Cabela ’s parking lot[1:1,8]	A1:one man[1:9,11]	A2:to the hospital[1:11,14]	null	null	null	null	null
45c8b72690599eaea2fe18073f43248c	2017-04-02	occurred	4	45,46	null	null	A1:an accidental shooting[4:42,45]	null	null	null	AM-TMP:shortly before 11:30 a.m.[4:37,41]	AM-LOC:in KCK.[4:53,55]	null
e01284c6dc303417d44633a26de360ed	2017-01-07	captures	4	36,37	null	A0:3:30 Video[4:34,36]	A1:moments[4:37,38]	null	null	null	AM-TMP:after police cruiser crash on Coral Way[4:38,45]	null	null
e01284c6dc303417d44633a26de360ed	2017-01-07	detained	3	27,28	null	A0:0:41 Person[3:25,27]	null	null	null	null	AM-TMP:after hotel incident in Miramar[3:28,33]	null	null
e01284c6dc303417d44633a26de360ed	2017-01-07	stop	6	58,59	null	null	A1:America 's opioid abuse problem[6:59,64]	null	null	null	null	null	null
e01284c6dc303417d44633a26de360ed	2017-01-07	finds	7	70,71	null	A0:0:42 Miami - Dade bust[7:65,70]	A1:new deadly opioid drug[7:71,75]	null	null	null	null	null	null
e01284c6dc303417d44633a26de360ed	2017-01-07	setting	9	95,96	null	A0:0:31 Florida woman[9:88,91]	A1:wrong car[9:96,98]	A2:on fire[9:98,100]	null	null	null	null	null
e01284c6dc303417d44633a26de360ed	2017-01-07	having	10	109,110	null	A0:911 call of couple[10:104,108]	A1:sex[10:110,111]	null	null	null	null	AM-LOC:on Florida beach[10:111,114]	null
758118caaa3f1fc04d853277848f1241	2017-01-03	following	1	5,6	null	A0:Teen in fair condition[1:1,5]	null	A2:accidental shooting in Reno County[1:6,11]	null	null	null	null	null
758118caaa3f1fc04d853277848f1241	2017-01-03	taken	13	250,251	null	A0:by ambulance[13:255,257]	A1:The teen[13:247,249]	null	null	null	null	null	null
758118caaa3f1fc04d853277848f1241	2017-01-03	forwarded	5	114,115	null	null	A1:all reports[5:110,112]	A2:to the Reno County District Attorney 's Office[5:115,123]	null	null	AM-TMP:Once the investigation is complete[5:104,109]	null	null
fa0ba3008b36e2a065086d24c4bb3cc6	2017-01-29	injured	1	6,7	null	A0:by sho - WTVM.com - Columbus , GA News Weather & Sports[1:10,22]	A1:teen[1:5,6]	null	null	null	null	null	AM-MNR:in drive[1:7,9]
fa0ba3008b36e2a065086d24c4bb3cc6	2017-01-29	took	4	69,70	null	A0:the victim[4:67,69]	A1:cover[4:70,71]	A2:behind a car[4:71,74]	null	null	null	null	null
fa0ba3008b36e2a065086d24c4bb3cc6	2017-01-29	transported	5	80,81	null	null	A1:The victim[5:76,78]	null	null	A4:to UAB Hospital[5:81,84]	null	null	AM-MNR:with non - life - threatening injuries[5:84,91]
b5a119e10e21a02174150efbed580711	2017-03-07	turn	13	116,117	null	null	A1:A vehicle[13:112,114]	A2:into the skate park[13:117,121]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	took	66	974,975	null	null	A1:The shooting[66:972,974]	A2:place[66:975,976]	null	null	null	AM-LOC:in the 3300 block of West 6th Street[66:976,984]	null
b5a119e10e21a02174150efbed580711	2017-03-07	reported	87	1357,1358	null	null	A1:A broken window[87:1353,1356]	null	null	null	AM-TMP:Monday morning[87:1358,1360]	AM-LOC:in a building in the 600 block of East Second Street[87:1360,1371]	null
b5a119e10e21a02174150efbed580711	2017-03-07	Win	114	1790,1791	null	null	A1:– 11 - 30 - 34 - 62[114:1793,1801]	null	A3:for Life[114:1791,1793]	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	Pick	109	1689,1690	null	null	A1:4 – 1 p.m. 7 - 9 - 4 - 8 ; 4 p.m. 0 - 1 - 9 - 4 ; 7 p.m. 0 - 2 - 7 - 3 ; 10 p.m. 8 - 7 - 1 - 4[109:1690,1731]	null	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	accused	58	832,833	null	null	A1:Geoffrey Jay Poteete , 30 , Goldendale , Wash. ,[58:803,813]	A2:of probation violation[58:833,836]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	Win	123	1969,1970	null	null	A1:for Life – 13 , 49 , 64 , 70[123:1970,1980]	null	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	accused	93	1484,1485	null	null	A1:Kenneth Scott Nyberg , 51 , The Dalles ,[93:1466,1475]	A2:of probation violation and unlawful possession of methamphetamine[93:1485,1493]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	arrested	93	1476,1477	null	null	A1:Kenneth Scott Nyberg , 51 , The Dalles ,[93:1466,1475]	null	null	null	null	AM-LOC:at West Sixth and Pomona[93:1477,1482]	null
b5a119e10e21a02174150efbed580711	2017-03-07	accused	55	732,733	null	null	A1:David James Jacobsen , 34 , The Dalles ,[55:709,718]	A2:of post - prison violations[55:733,738]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	59	842,843	null	null	A1:A burglary report[59:838,841]	null	null	null	AM-TMP:Saturday morning[59:843,845]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	Pick	115	1802,1803	null	null	A1:4 – 1 p.m. 3 - 4 - 6 - 9 ; 4 p.m. 4 - 5 - 7 - 3 ; 7 p.m. 7 - 2 - 1 - 0 ; 10 p.m. 4 - 6 - 7 - 1[115:1803,1844]	null	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	arrested	92	1449,1450	null	null	A1:Siona Lagavale Fanene , 32 , The Dalles ,[92:1439,1448]	null	null	null	AM-TMP:Monday afternoon[92:1453,1455]	AM-LOC:in municipal court[92:1450,1453]	null
b5a119e10e21a02174150efbed580711	2017-03-07	ripped off	83	1289,1291	null	null	A1:A caller in the 900 block of West Eighth Place[83:1277,1287]	A2:on eBay[83:1291,1293]	A3:for $ 271[83:1293,1296]	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	file	85	1321,1322	null	A0:he[85:1318,1319]	A1:a case[85:1322,1324]	null	null	null	null	null	AM-MNR:with eBay[85:1324,1326]
b5a119e10e21a02174150efbed580711	2017-03-07	arrested	55	719,720	null	null	A1:David James Jacobsen , 34 , The Dalles ,[55:709,718]	null	null	null	AM-TMP:Friday afternoon[55:720,722]	AM-LOC:in the 1200 block of West 6th Street[55:722,730]	null
b5a119e10e21a02174150efbed580711	2017-03-07	posted	79	1204,1205	null	A0:Officers[79:1203,1204]	A1:no 72-hour vacate signs on transient camps[79:1205,1212]	null	null	null	AM-TMP:Monday morning[79:1212,1214]	null	AM-MNR:off West Second Street in city limits[79:1214,1221]
b5a119e10e21a02174150efbed580711	2017-03-07	responded	36	392,393	null	A0:Crew[36:391,392]	A1:to the 4100 block of Chenowith Road[36:393,400]	A2:on a report of a smoke detector activation[36:400,408]	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	60	859,860	null	null	A1:A death report[60:855,858]	null	null	null	AM-TMP:Saturday morning[60:860,862]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	Pick	118	1869,1870	null	null	A1:4 – 1 p.m. 0 - 3 - 2 - 0 ; 4 p.m. 1 - 3 - 1 - 4 ; 7 p.m. 3 - 3 - 6 - 6 ; 10 p.m. 9 - 9 - 1 - 7[118:1870,1911]	null	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	expressing	90	1416,1417	null	A0:the police station[90:1413,1416]	A1:suicidal thoughts[90:1417,1419]	null	null	null	AM-TMP:Monday afternoon[90:1419,1421]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	Pick	124	1981,1982	null	null	A1:4 – 1 p.m. , 6 , 0 , 9 , 8 ; 4 p.m. , 1 , 7 , 5 , 9 ; 7 p.m. , 4 , 0 , 7 , 3 ; 10 p.m. , 1 , 3 , 9 , 8[124:1982,2027]	null	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	86	1337,1338	null	null	A1:A report[86:1334,1336]	null	null	null	AM-TMP:Monday morning[86:1341,1343]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	arrested	74	1113,1114	null	null	A1:Harry Max Bullock , 44 , The Dalles ,[74:1103,1112]	null	null	null	AM-TMP:Sunday evening[74:1114,1116]	AM-LOC:in the 500 block of Mt. Hood Street[74:1116,1124]	null
b5a119e10e21a02174150efbed580711	2017-03-07	reported	76	1169,1170	null	A0:A caller from the 1000 block of Webber Street[76:1160,1169]	A1:a woman was the victim of elder abuse and possible financial exploitation by her daughter[76:1172,1187]	null	null	null	AM-TMP:Monday morning[76:1170,1172]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	arrested	56	750,751	null	null	A1:David James Sendejas , 25 , The Dalles ,[56:740,749]	null	null	null	AM-TMP:Friday evening[56:751,753]	AM-LOC:in the 3300 block of Bret Clodfelter Way[56:753,761]	null
b5a119e10e21a02174150efbed580711	2017-03-07	posted	99	1572,1573	null	A0:a person[99:1570,1572]	A1:a suicide note on Facebook[99:1573,1578]	null	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	62	902,903	null	A0:from the 1400 block of West 6th Street[62:905,913]	A1:A hit and run report[62:896,901]	null	null	null	AM-TMP:Saturday morning[62:903,905]	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	arrested	57	784,785	null	null	A1:Jacob David Wilson , 25 , The Dalles ,[57:774,783]	null	null	null	AM-TMP:Friday evening[57:785,787]	AM-LOC:in the 3300 block of Bret Clodfelter Way[57:787,795]	null
b5a119e10e21a02174150efbed580711	2017-03-07	dispatched	39	431,432	null	null	A1:MCFR[39:429,430]	null	null	null	null	null	null
b5a119e10e21a02174150efbed580711	2017-03-07	taken	64	937,938	null	null	A1:An assault report[64:933,936]	null	null	null	AM-TMP:Saturday afternoon[64:938,940]	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	happened	4	52,53	null	null	A1:It[4:51,52]	null	null	null	AM-TMP:just before 11 pm Saturday[4:53,58]	AM-LOC:on the 1600 block of Maryland Avenue[4:58,65]	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	related	10	195,196	null	null	A1:the shooting[10:191,193]	null	null	null	null	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	call	12	213,214	null	null	A1:the Columbus Police Homicide Unit[12:214,219]	A2:at 614 - 645 - 4730 or Central Ohio Crime Stoppers at 614 - 461-TIPS(8477[12:219,234]	null	null	null	null	null
9759350410ccb31a6465ebc8bf390db1	2017-03-12	taken	7	127,128	null	null	A1:Police , 18-year - old Tyquan Keion Lacky[7:118,126]	A2:to Grant Hospital[7:128,131]	null	null	null	null	AM-MNR:in critical condition[7:131,134]
823191b9c5019260a9199088bf032a26	2017-01-30	booked	1	4,5	null	null	A1:KPHO[1:15,16]	A2:in shooting[1:5,7]	null	null	AM-TMP:during Phoenix home invasion - CBS 5[1:7,14]	null	null
823191b9c5019260a9199088bf032a26	2017-01-30	booked	2	25,26	null	null	A1:a 16-year - old boy[2:18,23]	null	null	null	null	AM-LOC:in a shooting at a west Phoenix apartment that left one man dead and three others injured[2:26,43]	null
823191b9c5019260a9199088bf032a26	2017-01-30	left	2	35,36	null	A0:a west Phoenix apartment[2:30,34]	A1:one man[2:36,38]	A2:dead[2:38,39]	null	null	null	null	null
823191b9c5019260a9199088bf032a26	2017-01-30	went	3	58,59	null	null	A1:as many as four suspects[3:53,58]	null	null	A4:to the apartment[3:59,62]	AM-TMP:Sunday morning[3:50,52]	null	null
823191b9c5019260a9199088bf032a26	2017-01-30	RELATED	8	140,141	null	null	A1:Gun battle[8:144,146]	null	null	null	null	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	injured	1	8,9	null	null	A1:Former ' ANTM ' contestant among 4[1:1,8]	null	null	null	AM-TMP:during shooting in Houston[1:9,13]	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	drove up	6	99,101	null	null	A1:a car with three people inside[6:93,99]	A2:to the Haverstock Hills Apartment complex[6:101,107]	null	null	null	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	injured	5	75,76	null	null	A1:four others[5:73,75]	null	null	null	AM-TMP:after a shooting at a Harris County apartment complex[5:76,85]	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	arguing	10	203,204	null	A0:people[10:202,203]	null	null	null	null	AM-TMP:Sunday afternoon right before the shooting[10:204,210]	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	injured	9	167,168	null	null	A1:a former contestant on " America 's Next Top Model , " and Isiah Rusher[9:151,166]	null	null	null	AM-TMP:during the shooting[9:168,171]	null	null
a5795e3d5be396f0815785ce7a4948ac	2017-03-27	happened	3	51,52	null	null	A1:the shooting[3:49,51]	null	null	null	null	AM-LOC:in the 5000 block of Aldine Bender Rd[3:52,60]	null
f94233187e05da1664bc08a6b99e5e3e	2017-01-22	shot	3	22,23	null	null	A1:A 16-year - old boy[3:16,21]	null	null	null	AM-TMP:Sunday night[3:23,25]	AM-LOC:in the Bridgeport neighborhood on the South Side[3:25,33]	null
b3b5ce93bec93c3d5c7f719ac8b9475a	2017-03-03	shot	6	63,64	null	null	A1:Ronnie Daniels[6:59,61]	null	null	null	null	null	null
b3b5ce93bec93c3d5c7f719ac8b9475a	2017-03-03	responded	5	40,41	null	A0:emergency services[5:38,40]	null	A2:to 2400 Block of South Pennsylvania[5:41,47]	null	null	null	null	null
b3b5ce93bec93c3d5c7f719ac8b9475a	2017-03-03	transported	6	66,67	null	A0:by ambulance[6:70,72]	A1:Ronnie Daniels[6:59,61]	null	A3:to the hospital[6:67,70]	null	null	null	null
2fa14c6c4079dd1194af88c32d2a3943	2017-01-10	cleaning	1	12,13	null	A0:Ohioan[1:3,4]	A1:gun[1:13,14]	null	null	null	null	null	null
6f85fdad9016c9a683b8814bdc039856	2017-03-15	shooting	1	4,5	null	null	null	null	null	null	null	AM-LOC:in northeast Las Vegas Valley[1:5,10]	null
6f85fdad9016c9a683b8814bdc039856	2017-03-15	investigating	2	14,15	null	A0:Las Vegas police[2:10,13]	A1:a shooting in the far northeast Las Vegas Valley[2:15,24]	null	null	null	null	null	null
6f85fdad9016c9a683b8814bdc039856	2017-03-15	happened	3	28,29	null	null	A1:The shooting[3:26,28]	null	null	null	AM-TMP:about 8 p.m.[3:29,32]	AM-LOC:on the 6900 block of Issac Drive , near Lake Mead and Hollywood boulevards , Metropolitan Police Department Lt[3:32,51]	null
6f85fdad9016c9a683b8814bdc039856	2017-03-15	said	4	54,55	null	A0:Carlos Hank[4:52,54]	null	null	null	null	null	null	null
6f85fdad9016c9a683b8814bdc039856	2017-03-15	Follow	9	118,119	null	null	A1:@rachelacrosby[9:119,120]	A2:on Twitter[9:120,122]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	identified	7	71,72	null	A0:Missouri State Highway Patrol[7:66,70]	A1:the victim[7:72,74]	A2:as Freddie J. Rodgers , Jr.[7:74,80]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	arrested	1	2,3	null	null	A1:Two[1:1,2]	A2:in deadly nightclub shooting in Caruthersville - WSIL - TV 3 Southern Illinois[1:3,16]	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	investigating	21	286,287	null	A0:Caruthersville Police , Pemiscot County Sheriff 's Department[21:276,284]	A1:the incident[21:287,289]	null	null	null	null	null	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	captured	5	52,53	null	A0:They[5:50,51]	A1:Anton Jones[5:53,55]	null	null	null	null	AM-LOC:in Arkansas[5:55,57]	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	happened	11	114,115	null	null	A1:the shooting[11:112,114]	null	null	null	AM-TMP:early Sunday morning around 3:50 a.m.[11:115,121]	AM-LOC:at Club Envy[11:121,124]	null
b2fbdfa8518b1343d47aaf2e2f57cb87	2017-02-12	announced	3	23,24	null	A0:Missouri State Highway Patrol[3:19,23]	A1:the arrest of two men in connection with Sunday 's deadly shooting at Club Envy in Caruthersville[3:24,41]	null	null	null	null	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	killed	1	8,9	null	A0:16-year - old Antioch girl[1:3,8]	null	null	null	null	null	AM-LOC:in officer[1:9,11]	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	estimates	4	57,58	null	A0:The coroner[4:55,57]	A1:that Elena Mondragon was within the first trimester[4:58,66]	null	null	null	null	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	stolen	7	105,106	null	null	A1:car[7:106,107]	null	null	null	null	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	shot	7	95,96	null	A0:by Fremont police , who tried to stop a stolen car[7:96,107]	A1:The 16-year - old[7:88,92]	null	null	null	null	null	null
aff6d74a03ee424b463b303cca4e93cd	2017-03-16	set up	12	163,165	null	A0:The Mondragon family[12:159,162]	A1:a GoFundMe account[12:165,168]	null	null	null	null	null	null
