a7ca636e00c38b5732cb32ccf49582d2	2017-02-23	get	17	199,200	null	A0:the flames[17:194,196]	A1:me[17:200,201]	null	null	null	AM-TMP:first[17:201,202]	null	null
a7ca636e00c38b5732cb32ccf49582d2	2017-02-23	hit	32	408,409	null	A0:the fire[32:404,406]	A1:the fuel line[32:409,412]	null	null	null	null	null	null
a7ca636e00c38b5732cb32ccf49582d2	2017-02-23	spark	32	413,414	null	A0:all the while the fire[32:401,406]	A1:an explosion[32:414,416]	null	null	null	null	null	null
a7ca636e00c38b5732cb32ccf49582d2	2017-02-23	engulfed	26	323,324	null	null	A1:The engine compartment[26:317,320]	null	null	null	null	AM-LOC:in flames[26:324,326]	AM-MNR:completely[26:322,323]
a7ca636e00c38b5732cb32ccf49582d2	2017-02-23	turns	11	129,130	null	null	A1:Smoke from the engine[11:125,129]	A2:to flames[11:130,132]	null	null	null	null	null
77dd09d1a7369d2fced67153ed67ff2c	2017-02-07	shot	5	132,133	null	A0:one of the intruders[5:128,132]	null	null	null	A4:the younger victim , whose father then returned fire[5:133,142]	null	null	null
77dd09d1a7369d2fced67153ed67ff2c	2017-02-07	returned	5	140,141	null	null	A1:fire[5:141,142]	null	null	null	AM-TMP:then[5:139,140]	null	null
288c2a8fb7962846af8ed5ae1fb5689a	2017-02-06	burning	24	424,425	null	null	A1:steamboat[24:425,426]	null	null	null	null	null	null
914d17609092d0b247974188d2f42705	2017-03-19	treated	11	247,248	null	A0:Bend Fire medics[11:244,247]	A1:Rogers[11:248,249]	A2:on scene[11:249,251]	null	null	null	null	null
914d17609092d0b247974188d2f42705	2017-03-19	causing	9	220,221	null	null	A1:it[9:221,222]	A2:to fire[9:222,224]	null	null	null	null	null
86d19bcf8e706fa288b9120b3d763592	2017-01-01	responded	5	75,76	null	A0:Miami - Dade Police and Fire Rescue[5:68,75]	null	A2:by shooting , near the corner of Northwest 81st Street and 14th Avenue , Sunday evening[5:83,99]	null	null	null	null	null
60f1d05b3326c34973c83e97179f754c	2017-03-29	charged	40	608,609	null	null	A1:Scott[40:606,607]	A2:with the murder of the son of a former New Haven firefighter[40:609,621]	null	null	AM-TMP:in 2010[40:603,605]	null	null
7197265db66b727dc123d8bd88a17ff0	2017-03-30	responded	2	30,31	null	A0:ZEPHYRHILLS , Fla. - The Pasco Sheriff 's Office , along with Fire Rescue ,[2:15,30]	null	A2:to an accidental shooting of a four - year - old[2:31,42]	null	null	null	null	null
dca005ec9d3749f10f37f9eef5cabb3e	2017-01-27	treated	8	110,111	null	A0:by Shreveport firefighters[8:111,114]	A1:The graze wound[8:106,109]	null	null	null	null	null	null
5efa09ecb9b48dda88c94e2d4ac2841a	2017-02-15	returned	5	134,135	null	null	A1:fire[5:135,136]	null	null	null	AM-TMP:then[5:133,134]	null	null
d4b5aae1a56ce1a7b11a53738da1565d	2017-02-06	shot	1	7,8	null	null	A1:8-year - old fires[1:3,7]	null	null	null	null	null	null
43466606e6b68d1294388d80e006f88c	2017-01-06	joined	9	128,129	null	A0:Andres[9:127,128]	A1:the Oceana Volunteer Fire Department/VBFD[9:129,134]	null	null	null	AM-TMP:in 2004[9:139,141]	null	AM-MNR:as a volunteer support technician[9:134,139]
ff9421c5980756d7fde56333cf33dc0b	2017-03-18	died	16	341,342	null	null	A1:Two people[16:339,341]	null	null	null	AM-TMP:after a fire in East Baltimore early Saturday morning[16:342,351]	null	null
ff9421c5980756d7fde56333cf33dc0b	2017-03-18	died	14	306,307	null	null	A1:Two people[14:304,306]	null	null	null	AM-TMP:after a fire in East Baltimore early Saturday morning[14:307,316]	null	null
ec37c8eae3f7a246e728e48ae73a5e73	2017-03-17	executed	8	146,147	null	A0:the Shooting Response Team[8:142,146]	A1:a search warrant[8:147,150]	null	null	null	null	null	null
39bd6548306373495c184561b433f234	2017-02-13	Carried	44	623,624	null	null	A1:flame[44:624,625]	null	null	null	null	AM-LOC:in Special Olympics Unified Torch Relay[44:625,631]	null
beb8a0debc9328f690181dfb9d3443c7	2017-02-11	responded	17	296,297	null	A0:Miami - Dade Fire Rescue[17:291,296]	null	A2:to the scene in Miami Gardens[17:297,303]	null	null	null	null	null
540a214ec4078f4e643943d314f33fbc	2017-04-02	burned	16	433,434	null	null	A1:my house[16:429,431]	null	A3:to the ground[16:434,437]	null	null	null	null
388a8e648137d1cda5c59952232e5584	2017-01-05	seen	15	301,302	null	null	A1:it[15:298,299]	null	null	null	null	null	AM-MNR:as a " major public health problem[15:302,309]
885d1a7ca6d66667109e6018e733c51b	2017-02-24	burned	13	280,281	null	null	A1:clothing[13:281,282]	null	null	null	null	null	null
885d1a7ca6d66667109e6018e733c51b	2017-02-24	pronounced	8	189,190	null	A0:Miami - Dade Fire Rescue crews[8:183,189]	A1:the victim[8:190,192]	A2:dead at the scene[8:192,196]	null	null	null	null	null
b982f5d9e43533861f5beb1064f4045e	2017-02-15	surrendered	14	297,298	null	A0:Crawford , a probationary officer hired by the department in July of 2016 ,[14:283,297]	A1:herself[14:298,299]	A2:to authorities[14:299,301]	null	null	AM-TMP:Wednesday evening[14:307,309]	AM-LOC:at the Caddo Parish Correctional Center[14:301,307]	null
b5ff863c4ea58adbeb5fbec9f227e0a0	2017-01-10	cause	4	60,61	null	A0:enough force[4:57,59]	A1:one of the rounds to fire[4:61,67]	null	null	null	null	null	null
b5ff863c4ea58adbeb5fbec9f227e0a0	2017-01-10	hit	4	53,54	null	A0:The gun[4:51,53]	A1:the floor[4:54,56]	null	null	null	null	null	AM-MNR:with enough force[4:56,59]
81cf5da5e63e775d177db3ed66e1aae0	2017-03-14	taking	12	259,260	null	A0:the woman[12:249,251]	A1:her[12:260,261]	null	null	null	null	null	null
9d9eeb109e8f9b9d6d7a57e7f75f67f8	2017-03-26	had	67	1310,1311	null	A0:police and firefighters[67:1307,1310]	null	null	null	null	null	null	null
9d9eeb109e8f9b9d6d7a57e7f75f67f8	2017-03-26	step over	67	1312,1314	null	A0:police and firefighters[67:1307,1310]	A1:wounded bodies[67:1314,1316]	null	null	null	null	null	null
9d9eeb109e8f9b9d6d7a57e7f75f67f8	2017-03-26	has	13	258,259	null	A0:firefighter '[13:256,258]	A1:job to do[13:259,262]	null	null	null	null	null	null
9d9eeb109e8f9b9d6d7a57e7f75f67f8	2017-03-26	Sorting	37	853,854	null	A0:firefighter '[37:857,859]	A1:Cameo chaos[37:854,856]	null	null	null	null	null	null
5b5eb6f7ea6513823d49c9322f139998	2017-02-16	return	5	130,131	null	A0:the officers[5:127,129]	A1:fire[5:131,132]	null	null	null	null	null	null
867b88c571b99fc3c71c45e9d5582bc2	2017-01-16	attended	7	133,134	null	A0:Miami Beach Police and Miami - Dade Fire Rescue[7:122,131]	null	null	null	null	null	null	null
867b88c571b99fc3c71c45e9d5582bc2	2017-01-16	responded	7	131,132	null	A0:Miami Beach Police and Miami - Dade Fire Rescue[7:122,131]	null	null	null	null	null	null	null
9aeadaa0fec780ce56e260386b6bc61d	2017-03-16	saw	12	165,166	null	A0:I[12:164,165]	A1:a lot of police cars , fire , ambulance[12:166,175]	null	null	null	null	null	null
f00e9ee2894360bc3a4f7c932b0b5acf	2017-02-11	shoots	1	9,10	null	A0:NY firefighter[1:6,8]	A1:self[1:10,11]	null	null	null	null	AM-LOC:at firehouse[1:11,13]	AM-MNR:accidentally[1:8,9]
cc4951a02e9e84b888e5c66f041949ff	2017-02-13	says	11	200,201	null	A0:Conrad[11:199,200]	A1:That 's when[11:195,198]	null	null	null	null	null	null
06f9aaef60922e2e4dd4fa6a527d81da	2017-01-18	found	2	46,47	null	null	null	null	null	null	AM-TMP:on January 12[2:52,55]	AM-LOC:on fire in Wagoner County[2:47,52]	null
06f9aaef60922e2e4dd4fa6a527d81da	2017-01-18	set	16	278,279	null	null	A1:the fire[16:275,277]	null	null	null	AM-TMP:the time[16:273,275]	null	null
06f9aaef60922e2e4dd4fa6a527d81da	2017-01-18	find	13	209,210	null	A0:Deputies[13:206,207]	A1:a body on fire[13:210,214]	null	null	null	null	null	null
06f9aaef60922e2e4dd4fa6a527d81da	2017-01-18	identified	4	76,77	null	A0:deputies[4:75,76]	A1:the body of a missing 15-year - old found on fire near a Wagoner County yacht club as Brennon Davis of Okay , Oklahoma[4:77,101]	null	null	null	null	null	null
06f9aaef60922e2e4dd4fa6a527d81da	2017-01-18	found	1	13,14	null	A0:Person of interest arrested after body of 15-year - old Brennon Davis[1:1,13]	A1:on fire[1:14,16]	null	null	null	null	AM-LOC:in Wagoner County[1:16,19]	null
dff665d9e1c3ceb1796a7b2a635ba452	2017-04-09	looked	16	349,350	null	null	A1:like the smoldering remains of a large campfire[16:350,358]	null	null	null	AM-TMP:On Sunday afternoon[16:341,344]	null	null
70258ca1396281d7fd9a6ac68b501fc7	2017-03-26	SPEAK	88	1464,1465	null	A0:FIREFIGHTERS IMMEDIATELYRESPONDED.CHIEF WINSTON[88:1460,1463]	null	null	null	null	null	AM-LOC:HERE INA MINUTE ABOUT[88:1465,1469]	null
ec94c33db189a51f250753339492c451	2017-03-24	returned	5	95,96	null	null	A1:fire[5:96,97]	null	null	null	null	null	null
7c334287fa147bd0711da9ab3bec6ce4	2017-01-11	dispatched	3	51,52	null	null	A1:Deputies and La Pine Fire medics[3:44,50]	null	null	null	AM-TMP:at 3:47 a.m.[3:52,55]	null	null
94ece3d019858b61a2b343310bc50057	2017-01-13	walks	2	18,19	null	A0:1:55 Bryan Sheppard[2:15,18]	A1:free[2:19,20]	null	null	null	AM-TMP:after 22 years in prison for six KC firefighter deaths Pause[2:20,31]	null	null
94ece3d019858b61a2b343310bc50057	2017-01-13	released	3	46,47	null	null	A1:3:50 Defendant in deaths of six firefighters in 1988 resentenced ,[3:32,43]	null	null	null	AM-TMP:soon[3:44,45]	null	null
94ece3d019858b61a2b343310bc50057	2017-01-13	killed	4	56,57	null	A0:the explosion[4:53,55]	A1:six firefighters[4:57,59]	null	null	null	AM-TMP:in 1988[4:59,61]	null	null
e1261488bfd06d8423a1d29fe0bbf97f	2017-02-02	burned	5	84,85	null	null	A1:Brennon Davis , 15 ,[5:85,90]	null	null	null	AM-TMP:last month[5:90,92]	null	null
e1261488bfd06d8423a1d29fe0bbf97f	2017-02-02	got	6	99,100	null	A0:Wagoner County Sheriff 's deputies[6:94,99]	A1:a 911 call[6:100,103]	A2:about a body burning in the Jackson Bay Recreational Area[6:105,115]	null	null	AM-TMP:in January[6:103,105]	null	null
e1261488bfd06d8423a1d29fe0bbf97f	2017-02-02	burning	7	126,127	null	null	A1:body[7:127,128]	null	null	null	null	null	null
81d30874de71b24b34f18e7bafb4cf4d	2017-01-07	assist	34	527,528	null	A0:a volunteer[34:520,522]	A1:firefighters[34:528,529]	A2:with the Oceana Volunteer Fire Department in Virginia Beach[34:529,538]	null	null	null	null	null
669252840f334c3676a45b84eb02e11c	2017-04-05	let	23	468,469	null	A0:Somebody[23:450,451]	A1:some fire[23:469,471]	null	null	null	null	AM-LOC:on some kids[23:472,475]	null
05cc1208cdf8ddba433318e2aaadd3a6	2017-01-11	taken	16	236,237	null	null	A1:Two men[16:233,235]	null	null	null	null	null	AM-MNR:in critical condition to Stroger Hospital , with an 18-year - old shot in the back and a 22-year - old shot in the face[16:237,262]
99115919e5405da6b1d6d6fd30dbaecd	2017-03-10	yelling	13	193,194	null	A0:someone[13:191,192]	A1:fire[13:194,195]	null	null	null	null	null	null
27da5dc999dbfce1fa4b4edd821427a6	2017-01-13	taken	13	237,238	null	null	A1:Two men[13:234,236]	null	null	null	null	null	AM-MNR:in critical condition to Stroger Hospital : an 18-year - old shot in the back and a 22-year - old shot in the face[13:238,262]
bd49ba27cf6c097735ff2ccb56c64abb	2017-02-08	dispatched	4	69,70	null	null	A1:Plant City Fire Rescue[4:64,68]	null	null	null	null	null	null
dbbfce75becb32b3f2fb61c353a7e5bf	2017-01-06	following	11	173,174	null	A0:the Kroeker family[11:167,170]	null	A2:a fire at their Hubbard home , January 3 , 2017[11:174,185]	null	null	null	null	null
dbbfce75becb32b3f2fb61c353a7e5bf	2017-01-06	following	12	196,197	null	A0:the Kroeker family[12:190,193]	null	A2:a fire at their Hubbard home , January 3 , 2017[12:197,208]	null	null	null	null	null
e08ffa2dcd244ff86e2f8bd81ebb776c	2017-03-26	hindered	35	509,510	null	A0:The packed parking lot and the crowds trying to drive away[35:498,509]	A1:fire rescue teams[35:510,513]	null	null	null	null	null	null
5d17fcee208bc7189c0debbaad4053be	2017-01-18	found	6	96,97	null	null	A1:Davis’ body[6:93,95]	null	null	null	null	AM-LOC:in a remote area near Fort Gibson Lake[6:98,106]	null
5d17fcee208bc7189c0debbaad4053be	2017-01-18	burned	6	97,98	null	null	A1:Davis’ body[6:93,95]	null	null	null	null	AM-LOC:in a remote area near Fort Gibson Lake[6:98,106]	null
3c400dfc8785c1ecce6bcc9f938c1bf2	2017-03-06	turned on	33	643,645	null	null	A1:him[33:645,646]	null	null	null	null	null	null
9752d6a55b4e85dffebb5c63a7415d98	2017-01-26	executing	4	86,87	null	A0:they[4:84,85]	A1:a search warrant[4:87,90]	null	null	null	null	null	null
