0db32aa28f98d8615854c671418357f8	2017-02-14	true	true	true	false
185fec3d03b9c91818aa307909ed92a7	2017-01-31	true	true	false	false
fb863ef5412a126856df2563ffb11d25	2017-03-21	true	true	true	false
accad7f54e8a49ba32d3d1c048dbc5e9	2017-04-02	true	true	false	false
17671bd4d2e6975d9bae749590ca2523	2017-03-14	true	true	false	false
64b25b80bcba863e2eb242d1d1d0fea4	2017-01-22	true	true	false	false
0cce0db802c5650b7773d8e9de82eb23	2017-01-23	true	true	false	false
6a6dd3218d1647813d9a393aa63be19c	2017-01-04	true	true	false	false
1e220eac93d180b53592f72f3d4a220c	2017-02-13	true	true	false	false
89c5d21dff3a85340f195eb11ca75349	2017-03-05	true	true	false	false
72c8858b864f2538296d55ad68d85e32	2017-01-28	true	true	false	false
e72954d0386cf74d2c381c8a4ad8b1b5	2017-01-17	true	true	false	false
79b0f306059dbfe2390a6aad5c93318e	2017-02-26	true	true	false	false
d3c28efbab28acca827eff932f638b6d	2017-03-02	true	true	false	false
22700acecab845b19baa1e99367cfe03	2017-01-15	true	false	false	false
f2c410ecdb66783f2e5586cc014c69fa	2017-02-13	true	true	false	false
00a4747ab229a2ea49288743a55ab22b	2017-02-14	true	true	false	false
77dd09d1a7369d2fced67153ed67ff2c	2017-02-07	true	true	false	false
f740b1a6fb628256d9d16bb21adcf1c5	2017-03-23	true	true	true	false
feeaf621b1a23f88e810397f15b10582	2017-03-21	true	true	false	false
1f58513d6402a91af48ddbc8fd91191e	2017-04-03	true	true	false	false
448926748869e94f2802dd9fa474a0e9	2017-02-20	true	true	false	false
288c2a8fb7962846af8ed5ae1fb5689a	2017-02-06	true	true	false	false
8e8f57cd972c5460652839a527afa478	2017-01-08	true	true	false	false
e8a668617fae067daed20b1aa022bb22	2017-01-28	true	false	false	false
b0820cb0874d8b83a195f306c30e0bc3	2017-03-10	true	false	false	false
59d8b0f3f8f3a2b033a20d24b6b60a6f	2017-01-28	true	false	false	false
17fd0d283436120907d44df91e784384	2017-03-19	true	true	false	false
fb1722a00a03f591f2ba7ae882f76b30	2017-02-13	true	true	false	false
e3d6c08c2df6d3de8c09ca430d3eef2d	2017-03-06	true	true	false	false
308cf201c3fa9b0b0211cb82e97ab1b5	2017-02-26	true	true	false	false
35365233ac9ad57a27cf10eebf5d1265	2017-01-19	true	true	false	false
b9b1311f6641d84241a1390153ece44c	2017-03-15	true	true	true	false
695eccef953b348cf042336378196b63	2017-01-26	true	true	false	false
4e83691dd83734b9c659c842522dd3a8	2017-03-10	true	false	false	false
1c9a09150ef17870b5cc3978cbb854bf	2017-03-25	true	false	false	false
762eb4b7e29e34a9774dfdeb4da7b94c	2017-03-25	true	false	false	false
adc2bb3dc3c2841d70ecfbc0cfb7b13f	2017-01-05	true	false	false	false
c76c089fa656347ee6ea4f5d33caca09	2017-01-21	true	true	false	false
e4dd984123b711a94db192af19226b5e	2017-03-30	true	true	false	false
0bf3d80cc3b6ca047f2f8cfcded5ec41	2017-04-07	true	true	false	false
bbb51bfaf1b99f3041d38d65262b276a	2017-01-03	true	false	false	false
02e278ddb2d52a796d111d5a1258b0ee	2017-02-17	true	true	false	false
a212420b8d7c079bd385ff4dba9fea86	2017-01-14	true	true	false	false
6c9294dc499fb9d660d8d675375ae4c8	2017-02-24	true	true	false	false
7341bb05185707c75f5ed87e82c1d11a	2017-02-16	true	true	false	false
76033c999c9114c27ddb897c6bfacbc6	2017-02-20	true	true	false	false
cfb8fdc1a056f7964ae5bda37b3b2e2c	2017-02-07	true	true	false	false
4124734ec7bcf04940c3f17d8cf2c4d6	2017-01-22	true	true	true	false
914d17609092d0b247974188d2f42705	2017-03-19	true	true	true	false
9f405ec2fed76f5b2516b74aa36aeda1	2017-02-28	true	true	false	false
de2b5771d5a0fa57e5fd11df5047b79c	2017-02-12	true	true	false	false
81dc87ad949a3f45b3f4be4c1577dee0	2017-02-23	true	true	false	false
923022ad5a40fd378f9ab12914dfcb78	2017-02-21	true	false	false	false
95649a78c7f1bae749379a50044e7715	2017-01-29	true	true	false	false
e9dff9705daa934bd220798521978870	2017-03-10	true	true	false	false
afa09d2e232c1f2a2fba1481f51064c7	2017-02-01	true	true	false	false
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	true	true	false	false
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	true	true	false	false
aae1f8e15c0c220584a46727761272b3	2017-04-05	true	true	false	false
3e83b00046bf310464de843934084776	2017-02-23	true	true	false	false
cb265826be9e0452afb8051cfc1c73b5	2017-02-09	true	false	false	false
cba8c9871476c1f3e16c5fe06591550c	2017-01-21	true	true	false	false
e65db02fb179c3f71ba01ac9f635db00	2017-03-01	false	false	false	false
396dd47c2c481ce5347a0c5c084a9175	2017-04-07	true	true	false	false
ef7e86839775179063ce2fa0a912fffb	2017-01-30	true	false	false	false
bc4d2c2535f2fd95bb081b17a2f45892	2017-01-03	true	true	false	false
506cd74a80407bbbb51af11116f41e3a	2017-01-20	true	true	false	false
beb43fe4a73aa7c95987decec02d8c36	2017-02-22	true	false	false	false
defb877f4cf6a7d76b42c60ba5d97ad1	2017-02-26	true	false	false	false
f904dd20c4506f9cb16bccfbdf1d5ed4	2017-03-03	true	true	false	false
a5ee0dbb7cb7a9094333e6bf241cf629	2017-04-06	true	true	false	false
394e0b6d3a9e3fa08744f262afab9b9c	2017-03-29	true	false	false	false
7d8913f95949225df7ee6621bef58d44	2017-03-27	true	true	false	false
71dcbf3e39d2ad07e911f3ef7b391484	2017-01-13	true	false	false	false
938fbd8c3d6bd9e390e246f07c919722	2017-02-11	true	false	false	false
8636b920fdf99725a8fcc1909a339a6e	2017-01-30	true	true	false	false
77e2700be16b1b6129d781781e0b33f1	2017-01-05	false	true	false	false
670c2ee9038ff32befc0b3636428b257	2017-02-05	true	true	false	false
dd06528806b8418680f09edc5bb942f6	2017-03-19	true	true	false	false
2930b3f4e22132fffc3a9f44baefbb07	2017-02-04	true	true	false	false
4fc7dd2112760bbc22e7bb2a36493997	2017-04-10	true	true	false	false
a967ec888ec5f5a295c47536cdb330d5	2017-02-22	true	true	false	false
03e7afecfe303f864412f1bb19baecd4	2017-04-03	true	true	false	false
544e9868d02f381144191ab6b50056d5	2017-01-19	true	true	false	false
1b28e3e5c3ad0df41db05e2df8d42c12	2017-03-10	true	true	false	false
90cdbe6b654ad5eb449929e8ec92753a	2017-02-20	true	true	false	false
ed973861aee467d50cf66a4c4f79d494	2017-02-09	true	true	false	false
bd2e318ffce51d6ec99574b69b842f69	2017-01-21	true	true	false	false
86d19bcf8e706fa288b9120b3d763592	2017-01-01	true	true	false	false
d0c74aee937c7e7e59e441e4e43d2a6e	2017-02-17	true	true	false	false
26103d2602885a115799d63a2a3f7bce	2017-03-01	true	true	false	false
32861d688251143e7b6290c78ae4b28f	2017-02-09	true	true	false	false
6531d55cc2f30bbd424b5880567394f4	2017-02-03	true	true	false	false
d6b9c02efa51beb56c56d3adf0da303f	2017-01-31	true	true	false	false
81f09a5ed298c3325ba1ed9d00da0752	2017-01-15	true	true	false	false
ef672504d1587e359ef4875f1de0aa3e	2017-02-27	true	true	false	false
6a80f37dfde97eb10940c2ebe557f49b	2017-03-16	true	true	false	false
161cc2ef9844ff7e92f19798074ae1b1	2017-01-14	true	true	false	false
abfefb09a4d087503b50982ac058cf48	2017-02-02	true	false	false	false
4badcfa201c445ed57b1c3b97d629ef4	2017-03-12	true	true	true	false
60f1d05b3326c34973c83e97179f754c	2017-03-29	true	true	false	false
15a3b0f34b45c2c580fe09d2b438469c	2017-03-17	true	true	false	false
5451792e1cac1d8e2df65afeeebea032	2017-03-11	true	true	false	false
f364be273e91a5b17b774ae2d975fe2d	2017-03-08	true	true	false	false
7889a6860d6f23b3f0082e6cf5d4d5a5	2017-02-09	false	true	false	false
3e590f5730a09e723d7b0b380ecfab45	2017-03-10	true	true	false	false
b63bbf2e505dfdc9f8b74926b3ab7610	2017-03-21	true	false	false	false
e6c6e45ea543fbd17b5252ed296e22d3	2017-02-03	true	true	false	false
b801c1216a6ec4d3350e4bc60f13bcd8	2017-02-23	true	true	false	false
6ec29e65feb117051d252f5e19b62b3b	2017-01-20	true	true	false	false
f1ade8ea461224317cb78ed56f9fd0e5	2017-04-12	true	true	false	false
1f44d4b2728a07ba051000c4fac4b68d	2017-01-14	true	true	false	false
66e2198c3b22683dfb8797c492788373	2017-01-22	true	false	false	false
852e23f21da6dc9ea36f572e7b1e1064	2017-03-15	true	true	false	false
12845b3038749615f045183babdbc113	2017-03-07	true	true	false	false
9323f0a12b045ece7e556bd94d114527	2017-04-06	true	true	false	false
0bd91382d9dabb36a37ee3f5f0db0ae1	2017-04-10	true	true	false	false
b737de580c39fe5ccc52f6458af7b982	2017-03-31	true	true	false	false
1d5d8fe07238ed9608c8a66aa6ef53ab	2017-04-09	true	true	false	false
7297bea4e06834c20011f22a2b586048	2017-02-21	true	true	false	false
1be2fabb69eda07cd9dc758d79bb59d6	2017-02-24	true	true	false	false
6d29766a597978fdfd30f7df7599b8a2	2017-03-26	true	true	false	false
f2298ff53bfd1332ee67598371994c03	2017-01-06	true	true	false	false
a1bbfcb17d1709dabe6d7a0cf4e75dca	2017-02-13	true	true	false	false
a653bd89f6ed5452771d8600b43f4999	2017-01-26	true	true	false	false
e5973faf47fe1f58eee39d28f695d987	2017-03-08	true	false	false	false
561e7122fb5425ca8c518d3b2a4a6fb1	2017-02-15	true	true	false	false
d04683209256dab4593d21036b7cdbec	2017-01-06	true	true	false	false
005d6becaf8dcc56a9ce54cd1ea539dc	2017-01-21	true	true	false	false
7197265db66b727dc123d8bd88a17ff0	2017-03-30	true	false	false	false
a9f7648d50d263e958ae2ed52a34b54f	2017-02-13	true	false	false	false
9b9d069bdc3489db853e34cd344127a2	2017-02-20	false	false	false	false
d276795d8925947a0f3ffabb4c37f516	2017-03-03	true	true	false	false
8b791bb3b16ca08875b17cdee534301e	2017-03-25	true	true	false	false
290a97f18a6e9907ca81e73cee31d103	2017-03-14	true	false	false	false
06418cf40505a70f547f17429da4571f	2017-01-03	true	false	false	false
6c08dd7cda1325da5022e39c07d1a06c	2017-02-08	true	false	false	false
506f6ed21a004457a2f4e4ec086c971f	2017-01-23	true	true	false	false
5bb650f52941764fd956a104a8ea5b22	2017-03-14	true	true	false	false
1370af93221745087fb737d385328440	2017-01-11	true	true	false	false
ebc6cc8eac3bd2fe52fa20c9f893e0ae	2017-03-28	true	true	false	false
763f3c573502cdeb801b180ae8952b73	2017-04-09	true	true	false	false
4b7015726fb6b06c03f7eb7e09b9c345	2017-01-12	true	true	false	false
3f14fbe708d3bce2f8928a047869af4a	2017-03-08	true	true	false	false
71a9c45b1eefca5a5f2fb9bae9a72ed0	2017-02-04	true	true	false	false
def0a69dab6db2ea0e129a048e4d4624	2017-01-07	true	true	false	false
fc1fc90925abd9c0110be7a7713ce145	2017-02-20	true	true	false	false
f9f9b3e51e78f3389ea7e04450b2bfe9	2017-01-06	true	true	false	false
3d4ebabedff57630c86550c2a15465c8	2017-01-02	true	true	false	false
a453afd6c38e0d4f66c5f4ec68da7f64	2017-03-31	true	true	false	false
4f7fc8d1692d6bb2f5e450a23e90a034	2017-02-12	true	true	false	false
9367342bef082033aaebf52c9a822ce6	2017-02-25	true	true	false	false
0dc8672d03abce3a043f2b2516a3c67b	2017-02-11	true	true	false	false
2fbb340b3c5a61dcbf87454997037794	2017-01-01	true	false	false	false
dca005ec9d3749f10f37f9eef5cabb3e	2017-01-27	true	true	false	false
9c9f5e743498dcfec9e09770e6a2e7b6	2017-02-08	true	true	true	false
4e8597b276386498929172c5431f6914	2017-02-06	true	false	false	false
daf2db2d4d5c2f65f02c809b7710609c	2017-03-15	false	true	true	false
c3ae54561642c62433537ddb9f3e7fb8	2017-03-27	true	true	false	false
47eb060049372b35627c5c79802f06f6	2017-01-16	true	true	false	false
f975e4fce11a621ff328006ca8c9687f	2017-03-25	true	true	false	false
23e4f04484f3720b2f77d3f660139f4d	2017-01-04	true	true	false	false
d1d241e44c430104cf3fcbb3ec4b5a2f	2017-03-08	true	false	false	false
482224472591f25ed0b62dc803c068b4	2017-03-13	true	false	false	false
f3e841d452a1145f7d3713a32a917995	2017-01-06	false	true	false	false
c564d1e4962918c4c9a9ae64b8e6bd08	2017-03-25	true	true	false	false
3292ffbf03698f22e8b903164f17a7d9	2017-02-27	true	true	false	false
166b72633618e65d0276537f30e7002e	2017-03-13	true	true	true	false
b284f6d5ece98f521cf1e0e4b6fb45d5	2017-02-06	true	true	false	false
9c2cd2333364b4302356fb0167038cd8	2017-01-29	true	true	false	false
5efa09ecb9b48dda88c94e2d4ac2841a	2017-02-15	true	true	false	false
0a02649e1597f0a82c236bd0bc861d7c	2017-03-12	true	true	false	false
4f735bf25bdd43dba217a94f694ddd5f	2017-01-16	true	true	false	false
ea7e715ce2cebfe2150f83a74f7a69a2	2017-02-06	true	true	false	false
ac8040697b880d1e050737fc843136f3	2017-02-06	true	true	false	false
0954ba0908a5db2c2c29dd908f459d18	2017-03-30	true	true	false	false
e54d052cd703e63cc09ff3c406b754a8	2017-02-06	true	true	true	false
769de04aab63232089ead2e3ada87321	2017-03-11	false	false	false	false
4fcaee6f7aac64c935bc7c2086bf1edc	2017-02-01	true	true	true	false
1c02a521dd1828570f68a516e71990b7	2017-03-23	true	true	false	false
19a1225529ea2e644344ca2f85509c13	2017-01-29	true	true	false	false
391e252709d140d53a735a9d853a8054	2017-02-25	true	true	false	false
1d77801fd4af79eb8f7833bbd50798fe	2017-02-26	true	true	false	false
0e35a2c9efb4f439bc46d8d90704c671	2017-04-11	true	true	false	false
d4b5aae1a56ce1a7b11a53738da1565d	2017-02-06	true	true	true	false
1cd56f57cf8e8f7c9f83435cd0831bd4	2017-03-01	true	true	false	false
07494133b6fc9cc255b79dbff1eb3623	2017-02-01	true	false	false	false
dcec90396ef1b78312585552ec84326a	2017-02-20	true	false	false	false
4ca1cbd3f6ffdda10a145ea48b31c96b	2017-01-10	true	true	false	false
9fd9b37079c2650a0cec5405f9ba19f4	2017-03-21	true	true	false	false
dd988cbe669c2abebff6036b2f483b19	2017-02-02	true	true	false	false
12b59b7a0c0fa619cbccd143195972ad	2017-03-16	true	true	false	false
1b8c12fb488407ecfbf953d78a034a47	2017-04-05	true	true	false	false
0773d2236933c7177c3f89a35ebd8264	2017-03-25	true	false	false	false
22d1ff7031a4446565b89f658d8a90e3	2017-02-12	true	true	true	false
44fceff4ea14fdf56d3ec3c15b260941	2017-02-13	true	false	true	false
4925d9ce1809820942cbd2ed5b018c6a	2017-04-03	true	true	false	false
a29fce74d02e13452069e59dba703ff6	2017-02-14	true	false	false	false
b0e7b181117d5a4573c9e8660d969f70	2017-03-24	true	true	false	false
e27a6aa8f2cfc20f8b91884d746275b2	2017-01-13	true	true	false	false
7d2b4bdd3d19dacc77da29d6499f8a26	2017-03-29	true	false	false	false
3ee4a7aa79ab28d19a9621ff691f6e50	2017-02-06	true	true	false	false
d78f6821fa4b9421c38995af0eb6066a	2017-02-04	true	true	false	false
a54ea22463796ee557d69a78b5434290	2017-02-02	true	true	false	false
ec32c510954a4fabd73519b7a3c62393	2017-02-17	true	true	false	false
7695832011c4c152c264c537987a8276	2017-01-05	true	true	false	false
8ca9b24aa42d06832cb6729361901b89	2017-01-31	true	false	false	false
efef488326cd0a644668b25a4bd298e2	2017-03-23	true	true	false	false
38f1a355e06ee0c8a6dcdbdf6561d91a	2017-01-05	true	true	false	false
17a32fb2479e9a589555ae9e76cdf501	2017-02-28	true	true	false	false
836f8f3205f7bc76de6350ecb99757e1	2017-03-07	true	false	false	false
1fc6508a7eb1f5e2f0f8bcff7b4e0de4	2017-01-05	true	true	false	false
40cee3a5629da19af30cec4e77bab458	2017-02-17	true	true	false	false
43466606e6b68d1294388d80e006f88c	2017-01-06	true	true	true	false
3f57f0f6ef33e7d6091abc788b5c2ca1	2017-04-01	true	true	false	false
b80d73dbddcfb3d939aed0486022ecc1	2017-03-30	true	true	false	false
faf7cbe0eb138a89dc103f4d0d64e4d0	2017-02-10	true	true	false	false
fe9663e7d856d4706f5dc476ae2d0080	2017-03-09	true	true	true	false
e54a480756b852ed2f0596e130652b64	2017-01-23	true	true	false	false
8f3f27e78acb15697bf5c2ab267538c9	2017-01-23	true	true	false	false
f396a91dcfbc0add9aa65a867c6f941b	2017-02-25	true	true	false	false
ce66110627191d3721449972fbc7248f	2017-01-17	true	true	false	false
8a570e355f9631834b2661eb908d17dc	2017-03-06	true	true	false	false
80ca71fecf60e8b95ad61975d3d827bb	2017-04-10	true	true	false	false
e10b13ed12102cac68f1b8b5e3baebfc	2017-01-18	true	true	false	false
ba89d4b55ab0cd60711f3b0d53732bbd	2017-03-10	true	false	true	false
ecc4ca628ab7865d775488f7379b700a	2017-03-26	true	true	false	false
4cc3ba460dfc692fa7368a47ab2892c1	2017-01-30	true	true	false	false
a7a744c9cd0513e8084fdf4cb92431f4	2017-02-21	true	true	false	false
45b6cfeca8772e9d21420bdad3173c7d	2017-04-08	true	true	false	false
1f2e88448785ede636ed6ec70da90ba3	2017-03-03	true	true	false	false
af0016d42fbe3756150063566c1ace39	2017-02-08	true	true	false	false
64049e4cc9aa8a82e075bb5f017d822b	2017-01-17	true	true	false	false
d455b52a6de8d8d42aeb1718d64a581d	2017-01-13	true	true	false	false
29f342344795c36f497d25c7e47fdf50	2017-03-22	true	true	false	false
18e3d5107aed5bfa4057ee1d590a7422	2017-03-04	true	true	false	false
a917a401648fc52edae4cfd87bb1ec95	2017-03-01	true	true	false	false
79b34488445f25db698563bdbd0b6226	2017-01-13	true	true	false	false
9409e60937e8648f0074cc0f7e63beb8	2017-03-30	true	false	false	false
dcdb8528dfb3ec08270e85c72df168d6	2017-03-05	true	true	false	false
a7ae896486d77bae4f0c5c1af2400bbe	2017-03-03	true	true	false	false
c5f6a65df8964b61d762f0cd297ab8ee	2017-01-23	true	true	false	false
87516b7c4754326bd4305a899427f6c9	2017-01-18	true	true	false	false
ff9421c5980756d7fde56333cf33dc0b	2017-03-18	true	true	false	false
dd518948ff4f60ea021680c64f9abd6a	2017-02-06	true	true	false	false
1bf7d14238d0d8989aeab5deaa9be8a1	2017-01-13	true	true	false	false
48a13447c81a063a26c0e522b5267e3e	2017-04-04	true	true	false	false
b84d3fc5d984ae0790301acea6f02839	2017-04-03	true	false	false	false
be46613ddfca66539fb7b1ad91a366b7	2017-03-28	true	false	false	false
3ca395fa6b571016bd5d753f5bbc22a8	2017-02-13	true	true	false	false
601fbf57aef8da03e8cee4fe1a206d13	2017-01-11	true	true	false	false
98f482f41aaf55296a8dd77a2c3e1e61	2017-01-22	true	true	false	false
776ec5fe5f7079852bd6349ed7cdcf30	2017-02-08	false	false	false	false
468749b440617bbdc420a67ef7c0912e	2017-03-10	true	true	false	false
e11e5d785cf26898b3bce2ed91dc04c4	2017-03-14	true	true	false	false
c326835be690a288736b9ac5421ad25a	2017-02-10	true	false	false	false
274e7f600c3ec47a197e77bd650a4c96	2017-03-29	true	true	false	false
8c3f588b8cb2091aca3abe8331f098c7	2017-01-28	true	true	false	false
f2d626f977b49665c2a9b285028183a7	2017-03-15	true	false	false	false
ccb853306981db4b4d58f31d5e860879	2017-01-03	true	true	false	false
5be728a78ab2df62d62d732381aaf9cb	2017-02-15	true	false	false	false
e155d73940c9ec3500bdbd2f3c78474f	2017-03-10	true	true	false	false
87bf69be21af74ff1018f2c1b5c82b5a	2017-03-30	true	false	false	false
81efbebb465998e7ace3378a746488b5	2017-03-14	true	true	false	false
8862a74919afded64041ab1346c760a3	2017-01-22	true	true	false	false
4902d1a7626a1c9882cc21e92760d1eb	2017-03-08	true	false	false	false
7f48f9e41b51bb769fb4a4a1d0d69854	2017-02-22	true	true	false	false
a0adb058bf0883d0ebe1fe9e54f5ef4f	2017-02-12	true	true	false	false
9d769c0927d1c8dbd1d154228a73dc58	2017-03-24	true	true	false	false
67223e33285508daa947d8293d795540	2017-01-04	true	true	false	false
6afa8e1e51143cb8a890bcd095d08656	2017-02-10	true	false	false	false
b607118e56155d841e9ff80e51c60748	2017-03-06	true	false	false	false
0fe6ca0ad28ac234254ccf2fc00b43ec	2017-02-01	true	true	false	false
adb894f7d16e736d1be0a1ddc6a3c5ab	2017-01-29	true	true	false	false
c33c73834ec6e8e4911031989cb74b6c	2017-01-27	true	true	false	false
78be0d6b4fb280fe797878c9e3014539	2017-01-19	true	true	false	false
6a2ce90766e1e9dfbf9225012da14b52	2017-01-12	true	true	false	false
e744f4d4fc381af6509a5ad03c017a00	2017-02-08	true	true	false	false
7996d68de55e67216ab2990ab50d5f5d	2017-04-11	true	true	false	false
99abd405fade4b2dad4b12c97e8f64e4	2017-03-31	true	true	false	false
68b249b0507b2d70b61ef177c39ed3b3	2017-02-22	true	true	false	false
a36844aa83600b163c778ef6f2ab578a	2017-03-06	true	true	false	false
ab79bc84a5e5303360c4b671df3ab33e	2017-01-12	true	true	false	false
d26fe2638274a6fcd4167569987a11ad	2017-02-28	true	true	false	false
ca55db8bfadbfb4b1f911f7910bd41eb	2017-04-08	true	true	false	false
314918cac218e83bb717bb4473a8fecf	2017-03-31	true	true	false	false
b0f09600fca78f8288ac9491f1c1d87b	2017-02-28	true	true	false	false
bd2a1c249f6d4a6682f20448b46d55eb	2017-02-10	false	true	false	false
7a6687594b839c96066a112478927479	2017-01-17	true	true	false	false
ad0efebc831884afc6bd5dfb719511b9	2017-01-14	true	true	false	false
2ce63dec0c2b74a4c82dda983b5e6979	2017-03-01	false	true	false	false
6d54a72201f19ac5b596a312c6e6aceb	2017-02-09	true	true	false	false
23f3900005c1b90101c70aeeebb8091b	2017-01-20	true	true	false	false
126b7c467a3c249439167f7c620ceb45	2017-01-20	true	true	false	false
ec37c8eae3f7a246e728e48ae73a5e73	2017-03-17	true	true	false	false
7e95c72754afe26aca36a30ff1bbf2db	2017-02-07	true	true	false	false
216c71575cf4b1b23ca3cbaae88ca207	2017-02-15	true	true	false	false
6d4788e0615f055ba3792234c65b2fcb	2017-02-21	true	true	false	false
459bf9c3cb87511fe01cb56bb72fb53a	2017-03-10	true	true	false	false
524bc3698cf27498c09cc8d6a7847b74	2017-02-19	true	false	false	false
36f1a11999e377b5d716ea3efbcba460	2017-02-25	true	true	false	false
1956e673b2e1d30d417943e3d4dfc937	2017-01-18	true	true	false	false
245d7b36cd9780fde2bcd2d0352f6e8e	2017-01-27	true	true	false	false
2a567116d2c24d6a6bb475b56e9c6e91	2017-02-24	true	true	true	false
fee453ab40210e5ee1d34b68c5ed4d49	2017-02-17	true	true	false	false
65b4f3a9ea1365a9c4077143b91164d7	2017-02-12	true	false	false	false
d940753dd62c9fa23faa59ffa9f7a624	2017-02-15	true	true	false	false
d0ec4b05ba262977c1270194c5d79f78	2017-03-11	true	true	false	false
6627cabc8d63fc59b473fd53153ee84b	2017-03-28	true	true	false	false
54c1537fcd459a99868d101b51918459	2017-02-09	true	false	false	false
2f710b71ff39bdcf852fb9e6871e542e	2017-02-01	true	false	false	false
0dbb3b907b47b1d7d0d6d52b9b95c08f	2017-03-29	true	true	false	false
59698f3b2665ac86dd313e8429621d3b	2017-02-19	true	true	false	false
4406703f1f67431001470571d330b9f9	2017-02-18	true	true	true	false
b9e45b83ac99f8bc4901d54715d758be	2017-04-03	true	true	false	false
bbd05ccbb85363fca9cdefb16ac353ff	2017-03-26	true	false	false	false
bf3ecafcc56cd171dd3a60f2fd5ab6d2	2017-02-20	true	true	false	false
594ee5e35e4145ca76878c30be28a391	2017-03-21	true	true	false	false
dd6e40d83b73fd0492af90721e9212f8	2017-01-23	true	true	false	false
a01b246769b0ec78d310ae4731cb81c2	2017-01-10	false	true	false	false
2589e9cbc77225dc1089d60714eb5aef	2017-01-09	true	false	false	false
601456cb1ddbb5b2a63b5fa9a5b4979f	2017-03-26	true	false	false	false
