00746718-v	0.0	0.0	0.0	0.0
00158309-r	0.0	0.0	0.0	0.0
00227595-n	0.0	16.0	0.0	0.0
10018021-n	0.0	0.0	0.0	0.0
01996735-v	0.0	0.0	0.0	0.0
03110669-n	0.0	0.0	0.0	0.0
00056311-n	0.0	0.0	0.0	0.0
07168623-n	0.0	0.0	0.0	0.0
15271008-n	0.0	0.0	0.0	0.0
02495038-v	0.0	0.0	0.0	0.0
03542333-n	0.0	0.0	0.0	0.0
15244650-n	0.0	0.0	0.0	0.0
03141065-n	0.0	0.0	0.0	0.0
04971820-n	0.0	0.0	0.0	0.0
03516011-n	0.0	0.0	0.0	0.0
02719588-n	0.0	0.0	0.0	0.0
00183053-a	0.0	0.0	0.0	0.0
06788565-n	0.0	0.0	0.0	0.0
00786195-n	0.0	0.0	2.0	0.0
00419908-n	0.0	0.0	0.0	0.0
07365024-n	0.0	0.0	4.0	0.0
00820975-a	0.0	0.0	0.0	0.0
00993667-a	0.0	16.0	0.0	0.0
03247620-n	0.0	0.0	0.0	0.0
03049066-n	0.0	0.0	0.0	0.0
00378296-n	0.0	0.0	0.0	0.0
07302836-n	0.0	0.0	16.0	0.0
07985628-n	0.0	0.0	0.0	0.0
00845523-n	0.0	0.0	0.0	0.0
09217230-n	0.0	0.0	0.0	0.0
13920835-n	4.0	0.0	0.0	0.0
02455407-v	0.0	0.0	0.0	0.0
15170504-n	0.0	0.0	0.0	0.0
10589140-n	0.0	0.0	0.0	0.0
02727462-v	0.0	0.0	0.0	0.0
08146593-n	0.0	0.0	0.0	0.0
06063588-n	0.0	0.0	0.0	0.0
01083157-a	0.0	0.0	0.0	0.0
07419792-n	0.0	0.0	2.0	0.0
05850624-n	0.0	0.0	0.0	0.0
00428404-a	0.0	0.0	0.0	0.0
00520214-a	0.0	0.0	0.0	0.0
01955508-v	0.0	0.0	0.0	0.0
10019072-n	0.0	0.0	0.0	0.0
05747582-n	0.0	0.0	0.0	0.0
00151497-n	0.0	0.0	2.0	0.0
01001857-v	0.0	0.0	0.0	0.0
01511520-a	0.0	0.0	0.0	0.0
05168261-n	0.0	0.0	0.0	0.0
02684924-v	0.0	0.0	0.0	0.0
02436349-v	0.0	0.0	0.0	0.0
03343853-n	0.0	0.0	0.0	0.0
01490336-v	2.0	2.0	0.0	0.0
00765862-a	0.0	0.0	0.0	0.0
02057829-a	0.0	0.0	0.0	0.0
08679972-n	0.0	0.0	0.0	0.0
04073208-n	0.0	0.0	0.0	0.0
07417405-n	0.0	0.0	3.0	0.0
08273167-n	0.0	0.0	0.0	0.0
10398176-n	0.0	0.0	0.0	0.0
02701002-n	0.0	0.0	0.0	0.0
00064643-v	4.0	2.0	0.0	0.0
00197182-r	0.0	0.0	0.0	0.0
02763472-n	0.0	0.0	0.0	0.0
00246296-r	0.0	0.0	0.0	0.0
10075299-n	0.0	0.0	0.0	0.0
01668603-v	2.0	2.0	0.0	0.0
01380638-v	0.0	0.0	0.0	0.0
08289449-n	0.0	0.0	0.0	0.0
00103834-n	0.0	0.0	2.0	0.0
02206881-a	0.0	0.0	0.0	0.0
01924316-a	0.0	0.0	0.0	0.0
01953810-v	0.0	0.0	0.0	0.0
02145814-v	0.0	0.0	0.0	0.0
00170695-v	0.0	3.0	0.0	0.0
02215977-a	0.0	0.0	0.0	0.0
07309599-n	0.0	0.0	4.0	0.0
01767329-a	0.0	0.0	0.0	0.0
10638734-n	0.0	0.0	0.0	0.0
07120524-n	0.0	0.0	0.0	0.0
01955127-v	0.0	0.0	0.0	0.0
03640589-n	0.0	0.0	0.0	0.0
13381734-n	0.0	0.0	0.0	0.0
06682494-n	0.0	0.0	0.0	0.0
06269130-n	0.0	0.0	0.0	0.0
03924069-n	0.0	0.0	0.0	0.0
10044879-n	0.0	0.0	0.0	0.0
06504462-n	0.0	0.0	0.0	0.0
01319874-a	0.0	0.0	0.0	0.0
01893724-a	0.0	0.0	0.0	0.0
01320988-a	0.0	0.0	0.0	0.0
00803325-v	0.0	0.0	0.0	0.0
01190172-n	0.0	0.0	0.0	0.0
02949691-n	0.0	0.0	0.0	0.0
09468604-n	0.0	0.0	0.0	0.0
04446276-n	0.0	0.0	0.0	0.0
07301336-n	0.0	0.0	2.0	0.0
07380144-n	0.0	0.0	3.0	0.0
03303965-n	0.0	0.0	0.0	0.0
06574473-n	0.0	0.0	0.0	0.0
00017282-v	0.0	0.0	0.0	0.0
01410223-v	6.0	0.0	0.0	0.0
13785404-n	0.0	0.0	0.0	0.0
00070965-n	0.0	0.0	2.0	0.0
01024190-v	0.0	0.0	0.0	0.0
01454431-v	0.0	0.0	0.0	0.0
11778092-n	0.0	0.0	0.0	0.0
08482700-n	0.0	0.0	0.0	0.0
01902783-v	0.0	0.0	0.0	0.0
02070887-a	0.0	0.0	0.0	0.0
03640660-n	0.0	0.0	0.0	0.0
00295701-n	0.0	2.0	0.0	0.0
00048374-n	0.0	2.0	2.0	0.0
02679530-v	0.0	0.0	0.0	0.0
13480848-n	0.0	0.0	0.0	0.0
00093483-n	0.0	0.0	2.0	0.0
00717358-v	0.0	0.0	0.0	0.0
02203629-a	0.0	0.0	0.0	0.0
00378664-v	0.0	0.0	0.0	0.0
00696518-a	0.0	0.0	0.0	0.0
08676622-n	0.0	0.0	0.0	0.0
07961480-n	0.0	0.0	0.0	0.0
02719399-v	0.0	0.0	0.0	0.0
06599788-n	0.0	0.0	0.0	0.0
06664051-n	0.0	0.0	0.0	0.0
02203249-a	0.0	0.0	0.0	0.0
08558963-n	0.0	0.0	0.0	0.0
07303585-n	0.0	0.0	16.0	0.0
01665638-v	0.0	3.0	0.0	0.0
02203373-a	0.0	0.0	0.0	0.0
00873682-v	0.0	0.0	0.0	0.0
03343737-n	0.0	0.0	0.0	0.0
13426376-n	0.0	0.0	0.0	0.0
02694426-n	0.0	0.0	0.0	0.0
01525295-v	0.0	3.0	0.0	0.0
01458736-a	0.0	0.0	0.0	0.0
07308563-n	0.0	0.0	4.0	0.0
09887850-n	0.0	0.0	0.0	0.0
10091651-n	0.0	0.0	0.0	0.0
00179486-a	0.0	0.0	0.0	0.0
14857151-n	0.0	0.0	0.0	0.0
01692969-a	0.0	0.0	0.0	0.0
09909060-n	0.0	0.0	0.0	0.0
03875218-n	0.0	0.0	0.0	0.0
02071420-a	0.0	0.0	0.0	0.0
00306723-v	0.0	3.0	0.0	0.0
02507736-v	2.0	2.0	0.0	0.0
03417871-n	0.0	0.0	0.0	0.0
02004874-v	0.0	0.0	0.0	0.0
13737480-n	0.0	0.0	0.0	0.0
03862676-n	0.0	0.0	0.0	0.0
06566077-n	0.0	0.0	0.0	0.0
04269944-n	0.0	0.0	0.0	0.0
00007703-r	0.0	0.0	0.0	0.0
00444629-v	0.0	2.0	0.0	0.0
04330340-n	0.0	0.0	0.0	0.0
02515341-a	0.0	0.0	0.0	0.0
11508092-n	0.0	0.0	0.0	0.0
01510576-v	0.0	0.0	0.0	0.0
15166191-n	0.0	0.0	0.0	0.0
06547059-n	0.0	0.0	0.0	0.0
00780889-n	0.0	0.0	0.0	0.0
11608250-n	0.0	0.0	0.0	0.0
04548362-n	0.0	0.0	0.0	0.0
02321757-v	0.0	0.0	0.0	0.0
08409617-n	0.0	0.0	0.0	0.0
02904075-a	0.0	0.0	0.0	0.0
08439955-n	0.0	0.0	0.0	0.0
08276720-n	0.0	0.0	0.0	0.0
04202417-n	0.0	0.0	0.0	0.0
01709815-a	0.0	0.0	0.0	0.0
07884567-n	0.0	0.0	0.0	0.0
00842989-v	0.0	0.0	0.0	0.0
08624385-n	0.0	0.0	0.0	0.0
00770270-n	0.0	0.0	0.0	0.0
07227301-n	0.0	0.0	0.0	0.0
03754295-n	0.0	0.0	0.0	0.0
03865557-n	0.0	0.0	0.0	0.0
01258251-n	0.0	0.0	0.0	0.0
02834778-n	0.0	0.0	0.0	0.0
02547586-v	0.0	0.0	0.0	0.0
00974444-n	0.0	0.0	0.0	0.0
10405694-n	0.0	0.0	0.0	0.0
00752764-v	0.0	0.0	0.0	0.0
01086945-n	0.0	0.0	0.0	0.0
00039297-n	0.0	0.0	0.0	0.0
02582615-v	0.0	0.0	0.0	0.0
02749150-a	0.0	0.0	0.0	0.0
02121620-n	0.0	0.0	0.0	0.0
02437340-v	0.0	0.0	0.0	0.0
04401088-n	0.0	0.0	0.0	0.0
04253751-n	0.0	0.0	0.0	0.0
02403820-n	0.0	0.0	0.0	0.0
00634586-n	0.0	0.0	0.0	0.0
04440749-n	0.0	0.0	0.0	0.0
