e3d6c08c2df6d3de8c09ca430d3eef2d	2017-03-06	false	true	Lakewood teen dies after drive - by shooting
308cf201c3fa9b0b0211cb82e97ab1b5	2017-02-26	false	false	UPDATE : One Confirmed Dead in Gary Shootout - At least 4 Others Wounded – The Northwest Indiana Gazette
35365233ac9ad57a27cf10eebf5d1265	2017-01-19	true	false	Arrest Made In Shooting Death Of High School - LEX18.com | Continuous News and StormTracker Weather
b9b1311f6641d84241a1390153ece44c	2017-03-15	false	false	16-Year - Old Girl Killed In East Bay Officer - Involved Shooting Identified
695eccef953b348cf042336378196b63	2017-01-26	false	true	Manslaughter charges for 17-year - old in Sumter fatal shooting - Live5News.com | Charleston , SC | News , Weather , Sports
4e83691dd83734b9c659c842522dd3a8	2017-03-10	false	false	Police : Female teen shot , suspect in custody
1c9a09150ef17870b5cc3978cbb854bf	2017-03-25	true	false	A Shooting Overnight In Kanawha County Leaves Two Injured - WOWK 13 Charleston , Huntington WV News , Weather , Sports
762eb4b7e29e34a9774dfdeb4da7b94c	2017-03-25	true	false	Woman and 5-year - old child injured in shooting - KMOV.com
adc2bb3dc3c2841d70ecfbc0cfb7b13f	2017-01-05	true	false	Four injured in shooting after Facebook dispute
c76c089fa656347ee6ea4f5d33caca09	2017-01-21	true	false	Teen shot outside Charlotte night club - wave3.com - Louisville News , Weather & Sports
e4dd984123b711a94db192af19226b5e	2017-03-30	false	true	Trial pushed back to September in Howland murder case
0bf3d80cc3b6ca047f2f8cfcded5ec41	2017-04-07	true	true	2 killed , 1 hurt in shooting at south Houston home
bbb51bfaf1b99f3041d38d65262b276a	2017-01-03	true	false	UPDATE : Officer - involved shooting at barricade scene
02e278ddb2d52a796d111d5a1258b0ee	2017-02-17	true	false	Accidental Shooting Leads to Man ’s Arrest for Endangering Child
a212420b8d7c079bd385ff4dba9fea86	2017-01-14	true	false	Reno Man Arrested For Accidental Fatal Shooting - KTVN Channel 2 - Reno Tahoe Sparks News , Weather , Video
6c9294dc499fb9d660d8d675375ae4c8	2017-02-24	true	false	Riverview man arrested for shooting a woman in the back , lied to deputies about owning a gun
7341bb05185707c75f5ed87e82c1d11a	2017-02-16	true	true	Teen identified in Pennsylvania Ave deadly shooting
76033c999c9114c27ddb897c6bfacbc6	2017-02-20	false	true	Homicide detectives en route to shooting investigation
cfb8fdc1a056f7964ae5bda37b3b2e2c	2017-02-07	true	true	Man charged in shooting that injured 5-year - old , left man dead - wave3.com - Louisville News , Weather & Sports
4124734ec7bcf04940c3f17d8cf2c4d6	2017-01-22	true	true	Ex - wife : Homeowner trying to ward off intruder fatally shot by police
914d17609092d0b247974188d2f42705	2017-03-19	true	false	Bend man accidentally shot by lifelong friend , deputies say
9f405ec2fed76f5b2516b74aa36aeda1	2017-02-28	true	false	Man arrested , accused of shooting 7-year - old child - WTVM.com - Columbus , GA News Weather & Sports
de2b5771d5a0fa57e5fd11df5047b79c	2017-02-12	false	false	IN CUSTODY : 2nd man in connection to Caruthersville , MO nightclu - KAIT Jonesboro , AR - Region 8 News , weather , sports
81dc87ad949a3f45b3f4be4c1577dee0	2017-02-23	true	true	17-year - old Maumee student dies after West Toledo shooting
923022ad5a40fd378f9ab12914dfcb78	2017-02-21	true	false	NC toddler accidentally shoots self in chest after finding gun i - | WBTV Charlotte
95649a78c7f1bae749379a50044e7715	2017-01-29	true	false	Vernon teen arrested for shooting 15-year - old boy in head
e9dff9705daa934bd220798521978870	2017-03-10	false	true	' Horrific scene ' as 3 found dead , 1 survivor in Gentilly home attack
afa09d2e232c1f2a2fba1481f51064c7	2017-02-01	false	true	Authorities ID teen shot and killed while walking home from scho - WBRC FOX6 News - Birmingham , AL
255bcba75c776c71c7ae07c5c29639ed	2017-03-12	true	true	TWO WEEKS OF GUNS : 4 dead , others injured after recent spate of shootings , violence
f14df7a70bc8bf4d0e1baca9247e4302	2017-03-20	false	false	Huntsville Police make arrest in Sunday night shooting at Taco Bell
aae1f8e15c0c220584a46727761272b3	2017-04-05	true	true	17-year - old Ronnie Smith Jr. killed , man wounded in shooting near his home in Englewood
3e83b00046bf310464de843934084776	2017-02-23	false	false	Man claims dog shot sleeping woman
cb265826be9e0452afb8051cfc1c73b5	2017-02-09	true	false	UPDATE : Kan. teen hospitalized after reported accidental shooting
cba8c9871476c1f3e16c5fe06591550c	2017-01-21	true	true	Overton High School student killed in drive - by shooting
e65db02fb179c3f71ba01ac9f635db00	2017-03-01	true	true	One dead after double shooting in the Russell neighborhood - WDRB 41 Louisville News
396dd47c2c481ce5347a0c5c084a9175	2017-04-07	false	true	4 dead in apparent murder - suicide spree in Houston , Ft . Bend Co.
ef7e86839775179063ce2fa0a912fffb	2017-01-30	false	false	Child shot in hand at Pillans Middle School - WTOC - TV : Savannah , Beaufort , SC , News , Weather & Sports
bc4d2c2535f2fd95bb081b17a2f45892	2017-01-03	true	true	Albuquerque police : Man accidentally shot , killed best friend
506cd74a80407bbbb51af11116f41e3a	2017-01-20	true	true	Man fatally shoots wife after mistaking her for burglar , police say
beb43fe4a73aa7c95987decec02d8c36	2017-02-22	false	false	16-year - old shot in hand in Plaquemine - WAFB 9 News Baton Rouge , Louisiana News , Weather , Sports
defb877f4cf6a7d76b42c60ba5d97ad1	2017-02-26	false	false	15-year - old shot when masked men storm Garner home
f904dd20c4506f9cb16bccfbdf1d5ed4	2017-03-03	false	false	4 people shot outside bar in East Mt. Airy
a5ee0dbb7cb7a9094333e6bf241cf629	2017-04-06	true	true	Man dead following Memphis shooting
394e0b6d3a9e3fa08744f262afab9b9c	2017-03-29	true	false	Carter County man shoots own leg while handling revolver
7d8913f95949225df7ee6621bef58d44	2017-03-27	true	true	Police : California man kills stepfather , injures mother , 3 others
71dcbf3e39d2ad07e911f3ef7b391484	2017-01-13	true	false	Man accidentally shoots himself in Colorado Springs car dealership parking lot
938fbd8c3d6bd9e390e246f07c919722	2017-02-11	true	false	Teen accused of shooting teen in Vicksburg released on bond - WTVM.com - Columbus , GA News Weather & Sports
8636b920fdf99725a8fcc1909a339a6e	2017-01-30	false	true	Man booked in Metairie triple murder
77e2700be16b1b6129d781781e0b33f1	2017-01-05	false	true	Wounded teen found outside Garland restaurant dies at hospital
670c2ee9038ff32befc0b3636428b257	2017-02-05	true	true	Teenager fatally shot , another wounded in Paterson
dd06528806b8418680f09edc5bb942f6	2017-03-19	true	false	Teen injured by gunfire on Tidewater Drive in Norfolk
2930b3f4e22132fffc3a9f44baefbb07	2017-02-04	false	false	5 year old will survive after being hit by stray bullet during drive by
4fc7dd2112760bbc22e7bb2a36493997	2017-04-10	true	true	16-year - old teen killed in shooting
a967ec888ec5f5a295c47536cdb330d5	2017-02-22	false	false	Two people detained following shooting in southeast Bakersfield
03e7afecfe303f864412f1bb19baecd4	2017-04-03	true	true	Police investigate deadly shooting in Mount Holly park
544e9868d02f381144191ab6b50056d5	2017-01-19	true	true	9-year - old dies , father injured in Mt. Auburn double shooting
1b28e3e5c3ad0df41db05e2df8d42c12	2017-03-10	false	false	Man Shot in Family Feud
90cdbe6b654ad5eb449929e8ec92753a	2017-02-20	true	false	16-year - old boy seriously injured in Newport News shooting
ed973861aee467d50cf66a4c4f79d494	2017-02-09	true	true	One person dead in officer - involved shooting in NE Portland - KPTV - FOX 12
bd2e318ffce51d6ec99574b69b842f69	2017-01-21	true	false	NOPD : Fatal double shooting in the 9th Ward
86d19bcf8e706fa288b9120b3d763592	2017-01-01	true	false	7 injured in NW Miami - Dade drive - by shooting
d0c74aee937c7e7e59e441e4e43d2a6e	2017-02-17	false	true	2 charged with killing 15-year - old at party - WMC Action News 5 - Memphis , Tennessee
26103d2602885a115799d63a2a3f7bce	2017-03-01	false	true	3rd suspect charged with killing 15-year - old at party - WMC Action News 5 - Memphis , Tennessee
32861d688251143e7b6290c78ae4b28f	2017-02-09	true	false	Teen shot at South Philadelphia rec center
6531d55cc2f30bbd424b5880567394f4	2017-02-03	true	true	Arrest made in connection with deadly Shreveport shooting - KTBS.com - Shreveport , LA News , Weather and Sports
d6b9c02efa51beb56c56d3adf0da303f	2017-01-31	true	true	Teen accidentally shoots , kills self - KAIT Jonesboro , AR - Region 8 News , weather , sports
81f09a5ed298c3325ba1ed9d00da0752	2017-01-15	true	false	Pinellas teen charged after accidentally shooting friend
ef672504d1587e359ef4875f1de0aa3e	2017-02-27	true	false	Baldwin City Police Department says a second man was injured in Feb. 7 shooting
6a80f37dfde97eb10940c2ebe557f49b	2017-03-16	false	false	15-Year - Old Shot in Pine Bluff , 16-Year - Old Arrested
161cc2ef9844ff7e92f19798074ae1b1	2017-01-14	true	false	2 people injured in shooting in Chelsea
abfefb09a4d087503b50982ac058cf48	2017-02-02	false	false	Birmingham PD says uncle was dropping niece off at daycare when - WTVM.com - Columbus , GA News Weather & Sports
4badcfa201c445ed57b1c3b97d629ef4	2017-03-12	true	false	Two Little Rock Teens Shot During Apparent Accidental Shooting
60f1d05b3326c34973c83e97179f754c	2017-03-29	true	false	New Britain triple shooting stemmed from dispute over school - WFSB 3 Connecticut
15a3b0f34b45c2c580fe09d2b438469c	2017-03-17	true	false	Off - duty DPS trooper shot during home invasion in Kirby
5451792e1cac1d8e2df65afeeebea032	2017-03-11	false	true	Boy dies in Tioga - Nicetown restaurant shooting ; suspects sought
f364be273e91a5b17b774ae2d975fe2d	2017-03-08	false	false	Howland murder suspect ’s attorney files motions claiming self - defense
7889a6860d6f23b3f0082e6cf5d4d5a5	2017-02-09	false	false	Police investigate after man found dying on Diplomat Drive - ABC21 : Your Weather Authority
3e590f5730a09e723d7b0b380ecfab45	2017-03-10	true	false	March 10 Shooting on 1st Street
b63bbf2e505dfdc9f8b74926b3ab7610	2017-03-21	true	false	Teen shot , injured in hunting accident in Fellsmere
e6c6e45ea543fbd17b5252ed296e22d3	2017-02-03	false	true	Police : Apparent Murder - Suicide Investigation Underway In Lexing - LEX18.com | Continuous News and StormTracker Weather
b801c1216a6ec4d3350e4bc60f13bcd8	2017-02-23	true	false	Former Cop Accused Of Shooting Teen Girl In Alleged Road Rage Incident
6ec29e65feb117051d252f5e19b62b3b	2017-01-20	false	false	Husband Accidentally Shoots Wife Overnight In Goldsboro - Goldsboro Daily News
f1ade8ea461224317cb78ed56f9fd0e5	2017-04-12	true	false	‘ They just kids . This is crazy’ : 2 boys shot on spring break among 3 wounded in Old Town
1f44d4b2728a07ba051000c4fac4b68d	2017-01-14	true	false	Crossville man arrested , charged in early morning shooting
66e2198c3b22683dfb8797c492788373	2017-01-22	false	false	15-Year - Old Shot in Brooklyn , 2 Suspects Flee : NYPD
852e23f21da6dc9ea36f572e7b1e1064	2017-03-15	true	false	1 Dead , 2 Injured In Shooting Near Fronton
12845b3038749615f045183babdbc113	2017-03-07	false	true	Cleveland teenager arrested in weekend slaying of 15-year - old following robbery
9323f0a12b045ece7e556bd94d114527	2017-04-06	true	true	Family of Orion Township teen killed by friend believes shooting wasn’t accidental
0bd91382d9dabb36a37ee3f5f0db0ae1	2017-04-10	false	false	City leaders address cruising problems after Tom Lee Park shooti - WMC Action News 5 - Memphis , Tennessee
b737de580c39fe5ccc52f6458af7b982	2017-03-31	true	true	2 people shot , 1 fatally in Newark
1d5d8fe07238ed9608c8a66aa6ef53ab	2017-04-09	false	true	Houston woman identified as shooter in triple murder - suicide
7297bea4e06834c20011f22a2b586048	2017-02-21	false	false	Police : 4 teens , 1 adult shot outside Cleveland supermarket
1be2fabb69eda07cd9dc758d79bb59d6	2017-02-24	true	false	Baltimore police investigate triple shooting in Brooklyn
6d29766a597978fdfd30f7df7599b8a2	2017-03-26	false	true	2-year - old boy shot , killed in High Point
f2298ff53bfd1332ee67598371994c03	2017-01-06	false	false	5 Dead , 6 Wounded in Shooting at Fort Lauderdale - Hollywood International Airport
a1bbfcb17d1709dabe6d7a0cf4e75dca	2017-02-13	false	true	Man accused of killing 14-year - old indicted on murder charge - Toledo News Now , News , Weather , Sports , Toledo , OH
a653bd89f6ed5452771d8600b43f4999	2017-01-26	false	false	Maryland Drive murder victims identified - WALB.com , South Georgia News , Weather , Sports
e5973faf47fe1f58eee39d28f695d987	2017-03-08	true	false	Tampa police investigate shooting of two teens
561e7122fb5425ca8c518d3b2a4a6fb1	2017-02-15	true	true	HPD : Overnight fatal shooting appears to be accidental
d04683209256dab4593d21036b7cdbec	2017-01-06	false	false	UPDATE : Formal charges in Russian roulette death of Bluefield te - WVVA TV Bluefield Beckley WV News , Weather and Sports
005d6becaf8dcc56a9ce54cd1ea539dc	2017-01-21	false	false	16-year - old shot outside of club in east Charlotte , police say
7197265db66b727dc123d8bd88a17ff0	2017-03-30	true	false	4-year - old child injured in apparent accidental shooting in Zephyrhills , police say
a9f7648d50d263e958ae2ed52a34b54f	2017-02-13	true	false	2 Injured In Accidental Shooting At Hotel
9b9d069bdc3489db853e34cd344127a2	2017-02-20	false	false	Man accidentally fires gun , hits his two young sons
d276795d8925947a0f3ffabb4c37f516	2017-03-03	true	false	Suspect in Reno Officer - Involved Shooting Arrested in Portola - KTVN Channel 2 - Reno Tahoe Sparks News , Weather , Video
8b791bb3b16ca08875b17cdee534301e	2017-03-25	false	false	Police : Armed carjackers use dating app to target victims
290a97f18a6e9907ca81e73cee31d103	2017-03-14	true	false	Lansing teen accidentally shoots himself in the face
06418cf40505a70f547f17429da4571f	2017-01-03	true	false	1 wounded in police shooting in North Las Vegas
6c08dd7cda1325da5022e39c07d1a06c	2017-02-08	false	false	Madison County deputies investigate apparent case of Russian roulette
506f6ed21a004457a2f4e4ec086c971f	2017-01-23	true	true	1 dead , 4 others hurt in Panola County shooting
5bb650f52941764fd956a104a8ea5b22	2017-03-14	true	true	Husband describes fatally shooting his wife as ‘ freak accident '
1370af93221745087fb737d385328440	2017-01-11	false	false	Teens Going to Get Candy Shot in Newark Drive - By , 1 Killed : Sources
ebc6cc8eac3bd2fe52fa20c9f893e0ae	2017-03-28	true	false	2 men wanted in shooting at Haverstock Hills Apartments
763f3c573502cdeb801b180ae8952b73	2017-04-09	true	false	4 year old accidentally shoots self playing with gun , life threatening injuries
4b7015726fb6b06c03f7eb7e09b9c345	2017-01-12	false	true	' Killing For Sport ' : 4 Shot , 1 Fatally , Possibly With Assault Rifle , Chicago Alderman Says
3f14fbe708d3bce2f8928a047869af4a	2017-03-08	true	false	Deputies : Man shoots himself while fleeing robbery in Orange County
71a9c45b1eefca5a5f2fb9bae9a72ed0	2017-02-04	false	false	1 shot in Miami 's Brownsville neighborhood
def0a69dab6db2ea0e129a048e4d4624	2017-01-07	true	false	South Windsor Man Wounded in Accidental Shooting
fc1fc90925abd9c0110be7a7713ce145	2017-02-20	false	true	Women killed in Covina double homicide identified as suspect ’s mother , recent girlfriend
f9f9b3e51e78f3389ea7e04450b2bfe9	2017-01-06	false	true	Community , family remember slain 14-year - old Kannapolis boy
3d4ebabedff57630c86550c2a15465c8	2017-01-02	true	false	Calif. man arrested in Sunriver New Year 's shooting
a453afd6c38e0d4f66c5f4ec68da7f64	2017-03-31	true	false	Teenage employee shot during Subway restaurant robbery released - Cleveland 19 News Cleveland , OH
4f7fc8d1692d6bb2f5e450a23e90a034	2017-02-12	true	true	Woman killed , 3 others wounded in Austin shooting
9367342bef082033aaebf52c9a822ce6	2017-02-25	true	false	Shooting along Uptown parade route ‘ accidental discharge’
0dc8672d03abce3a043f2b2516a3c67b	2017-02-11	true	false	2100 block of Indiana Avenue closed after shooting - WTVM.com - Columbus , GA News Weather & Sports
2fbb340b3c5a61dcbf87454997037794	2017-01-01	true	false	Police : 12-year - old accidentally shot in Atlanta - WTVM.com - Columbus , GA News Weather & Sports
dca005ec9d3749f10f37f9eef5cabb3e	2017-01-27	true	false	Home shot multiple times , girl grazed by stray bullet - KSLA News 12 Shreveport , Louisiana News Weather & Sports
9c9f5e743498dcfec9e09770e6a2e7b6	2017-02-08	true	false	Police : Toddler accidentally shot 11-year - old with officer 's gun - KSLA News 12 Shreveport , Louisiana News Weather & Sports
4e8597b276386498929172c5431f6914	2017-02-06	false	false	Teen shot in Jennings - KMOV.com
daf2db2d4d5c2f65f02c809b7710609c	2017-03-15	false	true	Women charged in murder of Garden City High School student due in court Wednesday
c3ae54561642c62433537ddb9f3e7fb8	2017-03-27	true	true	Deputies : Man kills 2 , injures 4 with high - powered rifle in NE Harris Co.
47eb060049372b35627c5c79802f06f6	2017-01-16	false	false	UPDATE : Police now say North Liberty shooting was accidental
f975e4fce11a621ff328006ca8c9687f	2017-03-25	true	false	Boulder police investigate accidental shooting
23e4f04484f3720b2f77d3f660139f4d	2017-01-04	false	true	NC girl , 6 , killed as cousin , 11 , showed her shotgun he got for Christmas , deputies say
d1d241e44c430104cf3fcbb3ec4b5a2f	2017-03-08	true	false	Police find car involved in drive - by shooting that injured 2-year - old Tavares girl
482224472591f25ed0b62dc803c068b4	2017-03-13	true	false	Police : Father arrested after 6-year - old accidentally shot in Newport News
f3e841d452a1145f7d3713a32a917995	2017-01-06	false	false	TSA on Twitter
c564d1e4962918c4c9a9ae64b8e6bd08	2017-03-25	false	false	Police : 14-year - old boy shot to death in Austin
3292ffbf03698f22e8b903164f17a7d9	2017-02-27	false	false	Warren detective accidentally shoots himself during training , sources say
166b72633618e65d0276537f30e7002e	2017-03-13	false	false	Two men shot to death outside Washington Park gas station identified as Lavelle Cox and Jawon Carter
b284f6d5ece98f521cf1e0e4b6fb45d5	2017-02-06	true	false	Bath County mother charged in shooting death of 6-year - old daughter
9c2cd2333364b4302356fb0167038cd8	2017-01-29	true	true	Victim identified in fatal overnight shooting in Shreveport - KSLA News 12 Shreveport , Louisiana News Weather & Sports
5efa09ecb9b48dda88c94e2d4ac2841a	2017-02-15	false	true	Teen suspect killed during home invasion identified - CBS News 8 - San Diego , CA News Station - KFMB Channel 8
